Jour circulation,Depart theo SAT,Depart real SAT,Type,timestamps_secs,Distance,Vitesse,seg_number,reconstructed_times,reconstructed_times_str
15/07/2021,15:51:00,15:53:28,V,58584.0,14750.0,26.11111111111111,0.0,58584.0,16:16:24
15/07/2021,15:51:00,15:53:28,V,58594.0,15000.0,25.833333333333332,0.0,58594.0,16:16:34
15/07/2021,15:51:00,15:53:28,V,,15810.0,25.0,0.0,58624.439,16:17:04
15/07/2021,15:51:00,15:53:28,V,,16000.0,23.61111111111111,0.0,58632.256,16:17:12
15/07/2021,15:51:00,15:53:28,V,58636.0,16120.0,22.77777777777778,0.0,58636.0,16:17:16
15/07/2021,15:51:00,15:53:28,V,58638.0,16150.0,22.77777777777778,0.0,58638.0,16:17:18
15/07/2021,15:51:00,15:53:28,V,,16180.0,22.22222222222222,0.0,58639.281,16:17:19
15/07/2021,15:51:00,15:53:28,V,,16360.0,20.833333333333332,0.0,58647.642,16:17:28
15/07/2021,15:51:00,15:53:28,V,58654.0,16490.0,19.72222222222222,0.0,58654.0,16:17:34
15/07/2021,15:51:00,15:53:28,V,,16520.0,19.444444444444443,0.0,58655.989,16:17:36
15/07/2021,15:51:00,15:53:28,V,58658.0,16550.0,19.166666666666668,0.0,58658.0,16:17:38
15/07/2021,15:51:00,15:53:28,V,58660.0,16610.0,18.88888888888889,0.0,58660.0,16:17:40
15/07/2021,15:51:00,15:53:28,V,58662.0,16630.0,18.61111111111111,0.0,58662.0,16:17:42
15/07/2021,15:51:00,15:53:28,V,58664.0,16670.0,18.333333333333332,0.0,58664.0,16:17:44
15/07/2021,15:51:00,15:53:28,V,,16940.0,20.833333333333332,0.0,58678.305,16:17:58
15/07/2021,15:51:00,15:53:28,V,,17120.0,22.22222222222222,0.0,58686.666,16:18:07
15/07/2021,15:51:00,15:53:28,V,,17290.0,23.61111111111111,0.0,58694.084,16:18:14
15/07/2021,15:51:00,15:53:28,V,,17430.0,25.0,0.0,58699.844,16:18:20
15/07/2021,15:51:00,15:53:28,V,,17540.0,26.38888888888889,0.0,58704.125,16:18:24
15/07/2021,15:51:00,15:53:28,V,58708.0,17630.0,27.22222222222222,0.0,58708.0,16:18:28
15/07/2021,15:51:00,15:53:28,V,,17650.0,27.77777777777778,0.0,58708.252,16:18:28
15/07/2021,15:51:00,15:53:28,V,,17750.0,29.166666666666664,0.0,58711.764,16:18:32
15/07/2021,15:51:00,15:53:28,V,,17840.0,30.555555555555554,0.0,58714.778,16:18:35
15/07/2021,15:51:00,15:53:28,V,,17930.0,31.944444444444443,0.0,58717.658,16:18:38
15/07/2021,15:51:00,15:53:28,V,,18020.0,33.333333333333336,0.0,58720.415,16:18:40
15/07/2021,15:51:00,15:53:28,V,,18120.0,34.72222222222222,0.0,58723.354,16:18:43
15/07/2021,15:51:00,15:53:28,V,,18220.0,36.11111111111111,0.0,58726.178,16:18:46
15/07/2021,15:51:00,15:53:28,V,,18320.0,37.5,0.0,58728.895,16:18:49
15/07/2021,15:51:00,15:53:28,V,,18450.0,38.888888888888886,0.0,58732.298,16:18:52
15/07/2021,15:51:00,15:53:28,V,,18600.0,40.27777777777778,0.0,58736.088,16:18:56
15/07/2021,15:51:00,15:53:28,V,,18780.0,41.666666666666664,0.0,58740.481,16:19:00
15/07/2021,15:51:00,15:53:28,V,,19050.0,43.05555555555556,0.0,58746.855,16:19:07
15/07/2021,15:51:00,15:53:28,V,58748.0,19120.0,43.333333333333336,0.0,58748.0,16:19:08
15/07/2021,15:51:00,15:53:28,V,,19330.0,44.44444444444444,0.0,58752.582,16:19:13
15/07/2021,15:51:00,15:53:28,V,,19610.0,45.833333333333336,0.0,58758.786,16:19:19
15/07/2021,15:51:00,15:53:28,V,,20090.0,47.22222222222222,0.0,58769.102,16:19:29
15/07/2021,15:51:00,15:53:28,V,,20700.0,48.61111111111111,0.0,58781.832,16:19:42
15/07/2021,15:51:00,15:53:28,V,,21180.0,50.0,0.0,58791.568,16:19:52
15/07/2021,15:51:00,15:53:28,V,,21600.0,51.388888888888886,0.0,58799.853,16:20:00
15/07/2021,15:51:00,15:53:28,V,,21940.0,52.77777777777778,0.0,58806.381,16:20:06
15/07/2021,15:51:00,15:53:28,V,,22340.0,54.166666666666664,0.0,58813.861,16:20:14
15/07/2021,15:51:00,15:53:28,V,,23050.0,55.55555555555556,0.0,58826.803,16:20:27
15/07/2021,15:51:00,15:53:28,V,58840.0,23800.0,56.388888888888886,0.0,58840.0,16:20:40
15/07/2021,15:51:00,15:53:28,V,58842.0,23810.0,56.388888888888886,0.0,58842.0,16:20:42
15/07/2021,15:51:00,15:53:28,V,,24150.0,56.94444444444444,0.0,58847.739,16:20:48
15/07/2021,15:51:00,15:53:28,V,,24500.0,58.33333333333333,0.0,58853.811,16:20:54
15/07/2021,15:51:00,15:53:28,V,,24760.0,59.72222222222222,0.0,58858.216,16:20:58
15/07/2021,15:51:00,15:53:28,V,,24970.0,61.11111111111111,0.0,58861.692,16:21:02
15/07/2021,15:51:00,15:53:28,V,,25170.0,62.5,0.0,58864.927,16:21:05
15/07/2021,15:51:00,15:53:28,V,,25400.0,63.888888888888886,0.0,58868.567,16:21:09
15/07/2021,15:51:00,15:53:28,V,,25640.0,65.27777777777777,0.0,58872.283,16:21:12
15/07/2021,15:51:00,15:53:28,V,,26750.0,66.66666666666667,0.0,58889.108,16:21:29
15/07/2021,15:51:00,15:53:28,V,,27360.0,68.05555555555556,0.0,58898.164,16:21:38
15/07/2021,15:51:00,15:53:28,V,,27780.0,69.44444444444444,0.0,58904.273,16:21:44
15/07/2021,15:51:00,15:53:28,V,,28200.0,70.83333333333333,0.0,58910.261,16:21:50
15/07/2021,15:51:00,15:53:28,V,58918.0,28770.0,71.66666666666667,0.0,58918.0,16:21:58
15/07/2021,15:51:00,15:53:28,V,58920.0,28900.0,71.66666666666667,0.0,58920.0,16:22:00
15/07/2021,15:51:00,15:53:28,V,58928.0,29470.0,71.94444444444444,0.0,58928.0,16:22:08
15/07/2021,15:51:00,15:53:28,V,,29670.0,72.22222222222221,0.0,58930.516,16:22:11
15/07/2021,15:51:00,15:53:28,V,,32170.0,73.61111111111111,0.0,58964.801,16:22:45
15/07/2021,15:51:00,15:53:28,V,58972.0,32720.0,73.88888888888889,0.0,58972.0,16:22:52
15/07/2021,15:51:00,15:53:28,V,58980.0,33330.0,73.33333333333333,0.0,58980.0,16:23:00
15/07/2021,15:51:00,15:53:28,V,58988.0,33840.0,73.61111111111111,0.0,58988.0,16:23:08
15/07/2021,15:51:00,15:53:28,V,58996.0,34420.0,73.33333333333333,0.0,58996.0,16:23:16
15/07/2021,15:51:00,15:53:28,V,59046.0,38190.0,74.16666666666667,0.0,59046.0,16:24:06
15/07/2021,15:51:00,15:53:28,V,59054.0,38740.0,73.33333333333333,0.0,59054.0,16:24:14
15/07/2021,15:51:00,15:53:28,V,59072.0,40070.0,74.16666666666667,0.0,59072.0,16:24:32
15/07/2021,15:51:00,15:53:28,V,59080.0,40660.0,73.33333333333333,0.0,59080.0,16:24:40
15/07/2021,15:51:00,15:53:28,V,59102.0,42340.0,73.88888888888889,0.0,59102.0,16:25:02
15/07/2021,15:51:00,15:53:28,V,59112.0,42960.0,73.61111111111111,0.0,59112.0,16:25:12
15/07/2021,15:51:00,15:53:28,V,59118.0,43460.0,73.61111111111111,0.0,59118.0,16:25:18
15/07/2021,15:51:00,15:53:28,V,59124.0,43980.0,73.61111111111111,0.0,59124.0,16:25:24
15/07/2021,15:51:00,15:53:28,V,59166.0,47030.0,74.16666666666667,0.0,59166.0,16:26:06
15/07/2021,15:51:00,15:53:28,V,59176.0,47740.0,73.33333333333333,0.0,59176.0,16:26:16
15/07/2021,15:51:00,15:53:28,V,59206.0,49860.0,74.16666666666667,0.0,59206.0,16:26:46
15/07/2021,15:51:00,15:53:28,V,59218.0,50730.0,73.33333333333333,0.0,59218.0,16:26:58
15/07/2021,15:51:00,15:53:28,V,59224.0,51180.0,73.61111111111111,0.0,59224.0,16:27:04
15/07/2021,15:51:00,15:53:28,V,59248.0,52990.0,73.33333333333333,0.0,59248.0,16:27:28
15/07/2021,15:51:00,15:53:28,V,59282.0,55430.0,73.88888888888889,0.0,59282.0,16:28:02
15/07/2021,15:51:00,15:53:28,V,59288.0,55880.0,73.33333333333333,0.0,59288.0,16:28:08
15/07/2021,15:51:00,15:53:28,V,59304.0,57010.0,74.16666666666667,0.0,59304.0,16:28:24
15/07/2021,15:51:00,15:53:28,V,59312.0,57670.0,73.05555555555556,0.0,59312.0,16:28:32
15/07/2021,15:51:00,15:53:28,V,59324.0,58610.0,73.61111111111111,0.0,59324.0,16:28:44
15/07/2021,15:51:00,15:53:28,V,59326.0,58720.0,73.05555555555556,0.0,59326.0,16:28:46
15/07/2021,15:51:00,15:53:28,V,59328.0,58790.0,72.77777777777777,0.0,59328.0,16:28:48
15/07/2021,15:51:00,15:53:28,V,,58870.0,72.22222222222221,0.0,59328.171,16:28:48
15/07/2021,15:51:00,15:53:28,V,,59700.0,70.83333333333333,0.0,59339.774,16:29:00
15/07/2021,15:51:00,15:53:28,V,59348.0,60350.0,71.11111111111111,0.0,59348.0,16:29:08
15/07/2021,15:51:00,15:53:28,V,59352.0,60600.0,71.11111111111111,0.0,59352.0,16:29:12
15/07/2021,15:51:00,15:53:28,V,59354.0,60620.0,71.11111111111111,0.0,59354.0,16:29:14
15/07/2021,15:51:00,15:53:28,V,59356.0,60820.0,71.11111111111111,0.0,59356.0,16:29:16
15/07/2021,15:51:00,15:53:28,V,59382.0,62710.0,71.66666666666667,0.0,59382.0,16:29:42
15/07/2021,15:51:00,15:53:28,V,,62830.0,72.22222222222221,0.0,59384.124,16:29:44
15/07/2021,15:51:00,15:53:28,V,59392.0,63370.0,73.33333333333333,0.0,59392.0,16:29:52
15/07/2021,15:51:00,15:53:28,V,59398.0,63920.0,73.61111111111111,0.0,59398.0,16:29:58
15/07/2021,15:51:00,15:53:28,V,59418.0,65250.0,73.33333333333333,0.0,59418.0,16:30:18
15/07/2021,15:51:00,15:53:28,V,,73310.0,72.22222222222221,0.0,59527.74,16:32:08
15/07/2021,15:51:00,15:53:28,V,,74210.0,70.83333333333333,0.0,59540.323,16:32:20
15/07/2021,15:51:00,15:53:28,V,,74630.0,69.44444444444444,0.0,59546.311,16:32:26
15/07/2021,15:51:00,15:53:28,V,59558.0,75510.0,69.16666666666667,0.0,59558.0,16:32:38
15/07/2021,15:51:00,15:53:28,V,59560.0,75590.0,69.16666666666667,0.0,59560.0,16:32:40
15/07/2021,15:51:00,15:53:28,V,,77290.0,68.05555555555556,0.0,59584.079,16:33:04
15/07/2021,15:51:00,15:53:28,V,,77550.0,66.66666666666667,0.0,59587.939,16:33:08
15/07/2021,15:51:00,15:53:28,V,,77780.0,65.27777777777777,0.0,59591.425,16:33:11
15/07/2021,15:51:00,15:53:28,V,,78040.0,63.888888888888886,0.0,59595.451,16:33:15
15/07/2021,15:51:00,15:53:28,V,59602.0,78500.0,63.05555555555556,0.0,59602.0,16:33:22
15/07/2021,15:51:00,15:53:28,V,59612.0,79110.0,63.61111111111111,0.0,59612.0,16:33:32
15/07/2021,15:51:00,15:53:28,V,59614.0,79210.0,63.61111111111111,0.0,59614.0,16:33:34
15/07/2021,15:51:00,15:53:28,V,,79640.0,62.5,0.0,59620.942,16:33:41
15/07/2021,15:51:00,15:53:28,V,,80540.0,61.11111111111111,0.0,59635.504,16:33:56
15/07/2021,15:51:00,15:53:28,V,,81390.0,59.72222222222222,0.0,59649.573,16:34:10
15/07/2021,15:51:00,15:53:28,V,,82360.0,58.33333333333333,0.0,59666.006,16:34:26
15/07/2021,15:51:00,15:53:28,V,,83740.0,59.72222222222222,0.0,59689.384,16:34:49
15/07/2021,15:51:00,15:53:28,V,,83910.0,61.11111111111111,0.0,59692.198,16:34:52
15/07/2021,15:51:00,15:53:28,V,,84080.0,62.5,0.0,59694.949,16:34:55
15/07/2021,15:51:00,15:53:28,V,,84210.0,63.888888888888886,0.0,59697.006,16:34:57
15/07/2021,15:51:00,15:53:28,V,,84400.0,65.27777777777777,0.0,59699.948,16:35:00
15/07/2021,15:51:00,15:53:28,V,,84600.0,66.66666666666667,0.0,59702.979,16:35:03
15/07/2021,15:51:00,15:53:28,V,59704.0,84660.0,66.94444444444444,0.0,59704.0,16:35:04
15/07/2021,15:51:00,15:53:28,V,,84910.0,68.05555555555556,0.0,59707.361,16:35:07
15/07/2021,15:51:00,15:53:28,V,,85310.0,69.44444444444444,0.0,59713.179,16:35:13
15/07/2021,15:51:00,15:53:28,V,,85700.0,70.83333333333333,0.0,59718.74,16:35:19
15/07/2021,15:51:00,15:53:28,V,59724.0,86100.0,71.94444444444444,0.0,59724.0,16:35:24
15/07/2021,15:51:00,15:53:28,V,,86110.0,72.22222222222221,0.0,59724.757,16:35:25
15/07/2021,15:51:00,15:53:28,V,59728.0,86300.0,72.5,0.0,59728.0,16:35:28
15/07/2021,15:51:00,15:53:28,V,,86810.0,73.61111111111111,0.0,59734.377,16:35:34
15/07/2021,15:51:00,15:53:28,V,59746.0,87710.0,73.61111111111111,0.0,59746.0,16:35:46
15/07/2021,15:51:00,15:53:28,V,,88400.0,72.22222222222221,0.0,59756.286,16:35:56
15/07/2021,15:51:00,15:53:28,V,,90420.0,73.61111111111111,0.0,59783.989,16:36:24
15/07/2021,15:51:00,15:53:28,V,59802.0,91690.0,74.16666666666667,0.0,59802.0,16:36:42
15/07/2021,15:51:00,15:53:28,V,,91950.0,75.0,0.0,59804.751,16:36:45
15/07/2021,15:51:00,15:53:28,V,,92530.0,73.61111111111111,0.0,59812.557,16:36:53
15/07/2021,15:51:00,15:53:28,V,59814.0,92690.0,73.33333333333333,0.0,59814.0,16:36:54
15/07/2021,15:51:00,15:53:28,V,,93650.0,72.22222222222221,0.0,59827.992,16:37:08
15/07/2021,15:51:00,15:53:28,V,59856.0,95630.0,73.33333333333333,0.0,59856.0,16:37:36
15/07/2021,15:51:00,15:53:28,V,,95660.0,73.61111111111111,0.0,59856.577,16:37:37
15/07/2021,15:51:00,15:53:28,V,59866.0,96340.0,73.33333333333333,0.0,59866.0,16:37:46
15/07/2021,15:51:00,15:53:28,V,59884.0,97790.0,73.88888888888889,0.0,59884.0,16:38:04
15/07/2021,15:51:00,15:53:28,V,59896.0,98550.0,73.33333333333333,0.0,59896.0,16:38:16
15/07/2021,15:51:00,15:53:28,V,59928.0,101040.0,74.16666666666667,0.0,59928.0,16:38:48
15/07/2021,15:51:00,15:53:28,V,59934.0,101360.0,74.72222222222221,0.0,59934.0,16:38:54
15/07/2021,15:51:00,15:53:28,V,,101470.0,75.0,0.0,59935.201,16:38:55
15/07/2021,15:51:00,15:53:28,V,59936.0,101550.0,75.0,0.0,59936.0,16:38:56
15/07/2021,15:51:00,15:53:28,V,,101730.0,73.61111111111111,0.0,59937.939,16:38:58
15/07/2021,15:51:00,15:53:28,V,59938.0,101770.0,73.33333333333333,0.0,59938.0,16:38:58
15/07/2021,15:51:00,15:53:28,V,,101910.0,72.22222222222221,0.0,59939.823,16:39:00
15/07/2021,15:51:00,15:53:28,V,59940.0,101930.0,72.22222222222221,0.0,59940.0,16:39:00
15/07/2021,15:51:00,15:53:28,V,59942.0,101980.0,71.94444444444444,0.0,59942.0,16:39:02
15/07/2021,15:51:00,15:53:28,V,,102270.0,70.83333333333333,0.0,59945.829,16:39:06
15/07/2021,15:51:00,15:53:28,V,59948.0,102440.0,70.55555555555556,0.0,59948.0,16:39:08
15/07/2021,15:51:00,15:53:28,V,59950.0,102520.0,70.27777777777777,0.0,59950.0,16:39:10
15/07/2021,15:51:00,15:53:28,V,,102660.0,69.44444444444444,0.0,59952.001,16:39:12
15/07/2021,15:51:00,15:53:28,V,,102970.0,68.05555555555556,0.0,59956.51,16:39:17
15/07/2021,15:51:00,15:53:28,V,,104010.0,69.44444444444444,0.0,59971.637,16:39:32
15/07/2021,15:51:00,15:53:28,V,,106140.0,70.83333333333333,0.0,60002.005,16:40:02
15/07/2021,15:51:00,15:53:28,V,,106970.0,69.44444444444444,0.0,60013.839,16:40:14
15/07/2021,15:51:00,15:53:28,V,,107710.0,68.05555555555556,0.0,60024.603,16:40:25
15/07/2021,15:51:00,15:53:28,V,,108460.0,66.66666666666667,0.0,60035.737,16:40:36
15/07/2021,15:51:00,15:53:28,V,,109360.0,68.05555555555556,0.0,60049.097,16:40:49
15/07/2021,15:51:00,15:53:28,V,,109690.0,69.44444444444444,0.0,60053.897,16:40:54
15/07/2021,15:51:00,15:53:28,V,,110050.0,70.83333333333333,0.0,60059.03,16:40:59
15/07/2021,15:51:00,15:53:28,V,,110460.0,72.22222222222221,0.0,60064.762,16:41:05
15/07/2021,15:51:00,15:53:28,V,60070.0,110840.0,72.77777777777777,0.0,60070.0,16:41:10
15/07/2021,15:51:00,15:53:28,V,60072.0,111060.0,72.77777777777777,0.0,60072.0,16:41:12
15/07/2021,15:51:00,15:53:28,V,60076.0,111350.0,73.05555555555556,0.0,60076.0,16:41:16
15/07/2021,15:51:00,15:53:28,V,60114.0,114050.0,73.05555555555556,0.0,60114.0,16:41:54
15/07/2021,15:51:00,15:53:28,V,,115040.0,73.61111111111111,0.0,60127.194,16:42:07
15/07/2021,15:51:00,15:53:28,V,60130.0,115270.0,74.16666666666667,0.0,60130.0,16:42:10
15/07/2021,15:51:00,15:53:28,V,60132.0,115350.0,74.16666666666667,0.0,60132.0,16:42:12
15/07/2021,15:51:00,15:53:28,V,60134.0,115590.0,74.44444444444444,0.0,60134.0,16:42:14
15/07/2021,15:51:00,15:53:28,V,60136.0,115600.0,74.44444444444444,0.0,60136.0,16:42:16
15/07/2021,15:51:00,15:53:28,V,60138.0,115890.0,73.61111111111111,0.0,60138.0,16:42:18
15/07/2021,15:51:00,15:53:28,V,60142.0,116040.0,73.33333333333333,0.0,60142.0,16:42:22
15/07/2021,15:51:00,15:53:28,V,,117010.0,72.22222222222221,0.0,60154.991,16:42:35
15/07/2021,15:51:00,15:53:28,V,,117750.0,70.83333333333333,0.0,60165.337,16:42:45
15/07/2021,15:51:00,15:53:28,V,60192.0,119670.0,71.38888888888889,0.0,60192.0,16:43:12
15/07/2021,15:51:00,15:53:28,V,60196.0,119930.0,71.38888888888889,0.0,60196.0,16:43:16
15/07/2021,15:51:00,15:53:28,V,60200.0,120250.0,70.83333333333333,0.0,60200.0,16:43:20
15/07/2021,15:51:00,15:53:28,V,60202.0,120360.0,70.55555555555556,0.0,60202.0,16:43:22
15/07/2021,15:51:00,15:53:28,V,60204.0,120520.0,70.27777777777777,0.0,60204.0,16:43:24
15/07/2021,15:51:00,15:53:28,V,,120640.0,69.44444444444444,0.0,60205.119,16:43:25
15/07/2021,15:51:00,15:53:28,V,,120880.0,68.05555555555556,0.0,60208.61,16:43:29
15/07/2021,15:51:00,15:53:28,V,,121110.0,66.66666666666667,0.0,60212.024,16:43:32
15/07/2021,15:51:00,15:53:28,V,,121330.0,65.27777777777777,0.0,60215.359,16:43:35
15/07/2021,15:51:00,15:53:28,V,,121550.0,63.888888888888886,0.0,60218.765,16:43:39
15/07/2021,15:51:00,15:53:28,V,,121790.0,62.5,0.0,60222.563,16:43:43
15/07/2021,15:51:00,15:53:28,V,60226.0,122040.0,61.388888888888886,0.0,60226.0,16:43:46
15/07/2021,15:51:00,15:53:28,V,,122070.0,61.11111111111111,0.0,60227.205,16:43:47
15/07/2021,15:51:00,15:53:28,V,,122340.0,59.72222222222222,0.0,60231.674,16:43:52
15/07/2021,15:51:00,15:53:28,V,,122520.0,58.33333333333333,0.0,60234.724,16:43:55
15/07/2021,15:51:00,15:53:28,V,,122660.0,56.94444444444444,0.0,60237.153,16:43:57
15/07/2021,15:51:00,15:53:28,V,,122800.0,55.55555555555556,0.0,60239.642,16:44:00
15/07/2021,15:51:00,15:53:28,V,,122930.0,54.166666666666664,0.0,60242.011,16:44:02
15/07/2021,15:51:00,15:53:28,V,,123060.0,52.77777777777778,0.0,60244.442,16:44:04
15/07/2021,15:51:00,15:53:28,V,,123210.0,51.388888888888886,0.0,60247.322,16:44:07
15/07/2021,15:51:00,15:53:28,V,,123340.0,50.0,0.0,60249.987,16:44:10
15/07/2021,15:51:00,15:53:28,V,60252.0,123470.0,49.166666666666664,0.0,60252.0,16:44:12
15/07/2021,15:51:00,15:53:28,V,,123530.0,48.61111111111111,0.0,60253.511,16:44:14
15/07/2021,15:51:00,15:53:28,V,60254.0,123540.0,48.61111111111111,0.0,60254.0,16:44:14
15/07/2021,15:51:00,15:53:28,V,,123680.0,47.22222222222222,0.0,60257.699,16:44:18
15/07/2021,15:51:00,15:53:28,V,,123770.0,45.833333333333336,0.0,60259.634,16:44:20
15/07/2021,15:51:00,15:53:28,V,60260.0,123810.0,45.27777777777778,0.0,60260.0,16:44:20
15/07/2021,15:51:00,15:53:28,V,,123850.0,44.44444444444444,0.0,60260.993,16:44:21
15/07/2021,15:51:00,15:53:28,V,60262.0,123890.0,43.888888888888886,0.0,60262.0,16:44:22
15/07/2021,15:51:00,15:53:28,V,,123970.0,43.05555555555556,0.0,60263.194,16:44:23
15/07/2021,15:51:00,15:53:28,V,,124130.0,41.666666666666664,0.0,60266.971,16:44:27
15/07/2021,15:51:00,15:53:28,V,,124290.0,40.27777777777778,0.0,60270.876,16:44:31
15/07/2021,15:51:00,15:53:28,V,60276.0,124520.0,39.44444444444444,0.0,60276.0,16:44:36
15/07/2021,15:51:00,15:53:28,V,60278.0,124540.0,39.44444444444444,0.0,60278.0,16:44:38
15/07/2021,15:51:00,15:53:28,V,,125160.0,41.666666666666664,0.0,60292.687,16:44:53
15/07/2021,15:51:00,15:53:28,V,60294.0,125240.0,41.94444444444444,0.0,60294.0,16:44:54
15/07/2021,15:51:00,15:53:28,V,,125480.0,43.05555555555556,0.0,60300.013,16:45:00
15/07/2021,15:51:00,15:53:28,V,60302.0,125550.0,43.333333333333336,0.0,60302.0,16:45:02
15/07/2021,15:51:00,15:53:28,V,60304.0,125660.0,43.61111111111111,0.0,60304.0,16:45:04
