Jour circulation,Depart theo SAT,Depart real SAT,Type,timestamps_secs,Distance,Vitesse,reconstructed_times,reconstructed_times_str,seg_number
03/06/2021,15:51:00,15:51:52,V,,3051850.0,0.0,57847.844,16:04:08,
03/06/2021,15:51:00,15:51:52,V,,3051860.0,1.3888888888888888,57862.244,16:04:22,
03/06/2021,15:51:00,15:51:52,V,,3051870.0,2.7777777777777777,57867.044,16:04:27,
03/06/2021,15:51:00,15:51:52,V,,3051880.0,3.611111111111111,57870.174,16:04:30,
03/06/2021,15:51:00,15:51:52,V,,3051900.0,5.0,57874.819,16:04:35,
03/06/2021,15:51:00,15:51:52,V,,3051910.0,5.555555555555555,57876.714,16:04:37,
03/06/2021,15:51:00,15:51:52,V,,3051980.0,6.388888888888888,57888.435,16:04:48,
03/06/2021,15:51:00,15:51:52,V,57890.0,3051990.0,6.388888888888888,57890.0,16:04:50,
03/06/2021,15:51:00,15:51:52,V,57890.0,3051990.0,6.388888888888888,57890.0,16:04:50,0.0
03/06/2021,15:51:00,15:51:52,V,57892.0,3052000.0,6.388888888888888,57892.0,16:04:52,0.0
03/06/2021,15:51:00,15:51:52,V,,3052010.0,6.944444444444445,57893.044,16:04:53,0.0
03/06/2021,15:51:00,15:51:52,V,57894.0,3052020.0,7.222222222222222,57894.0,16:04:54,0.0
03/06/2021,15:51:00,15:51:52,V,,3052040.0,7.777777777777778,57896.719,16:04:57,0.0
03/06/2021,15:51:00,15:51:52,V,,3052070.0,8.333333333333334,57900.443,16:05:00,0.0
03/06/2021,15:51:00,15:51:52,V,,3052100.0,9.166666666666666,57903.871,16:05:04,0.0
03/06/2021,15:51:00,15:51:52,V,,3052120.0,9.722222222222221,57905.989,16:05:06,0.0
03/06/2021,15:51:00,15:51:52,V,,3052160.0,10.555555555555555,57909.934,16:05:10,0.0
03/06/2021,15:51:00,15:51:52,V,,3052180.0,11.11111111111111,57911.78,16:05:12,0.0
03/06/2021,15:51:00,15:51:52,V,,3052210.0,11.944444444444445,57914.383,16:05:14,0.0
03/06/2021,15:51:00,15:51:52,V,,3052240.0,12.5,57916.837,16:05:17,0.0
03/06/2021,15:51:00,15:51:52,V,,3052300.0,13.88888888888889,57921.385,16:05:21,0.0
03/06/2021,15:51:00,15:51:52,V,,3052390.0,15.277777777777777,57927.556,16:05:28,0.0
03/06/2021,15:51:00,15:51:52,V,,3052490.0,16.666666666666668,57933.817,16:05:34,0.0
03/06/2021,15:51:00,15:51:52,V,57938.0,3052560.0,17.22222222222222,57938.0,16:05:38,0.0
03/06/2021,15:51:00,15:51:52,V,57940.0,3052590.0,17.22222222222222,57940.0,16:05:40,0.0
03/06/2021,15:51:00,15:51:52,V,57942.0,3052620.0,17.22222222222222,57942.0,16:05:42,0.0
03/06/2021,15:51:00,15:51:52,V,57944.0,3052670.0,17.22222222222222,57944.0,16:05:44,0.0
03/06/2021,15:51:00,15:51:52,V,57948.0,3052710.0,17.22222222222222,57948.0,16:05:48,0.0
03/06/2021,15:51:00,15:51:52,V,57954.0,3052830.0,16.944444444444443,57954.0,16:05:54,0.0
03/06/2021,15:51:00,15:51:52,V,57956.0,3052860.0,16.944444444444443,57956.0,16:05:56,0.0
03/06/2021,15:51:00,15:51:52,V,57958.0,3052890.0,16.666666666666668,57958.0,16:05:58,0.0
03/06/2021,15:51:00,15:51:52,V,,3053240.0,18.055555555555554,57977.981,16:06:18,0.0
03/06/2021,15:51:00,15:51:52,V,57980.0,3053280.0,18.333333333333332,57980.0,16:06:20,0.0
03/06/2021,15:51:00,15:51:52,V,57984.0,3053320.0,18.333333333333332,57984.0,16:06:24,0.0
03/06/2021,15:51:00,15:51:52,V,57986.0,3053390.0,18.333333333333332,57986.0,16:06:26,0.0
03/06/2021,15:51:00,15:51:52,V,57988.0,3053420.0,18.333333333333332,57988.0,16:06:28,0.0
03/06/2021,15:51:00,15:51:52,V,58008.0,3053770.0,18.333333333333332,58008.0,16:06:48,0.0
03/06/2021,15:51:00,15:51:52,V,58012.0,3053860.0,18.055555555555554,58012.0,16:06:52,0.0
03/06/2021,15:51:00,15:51:52,V,58014.0,3053890.0,17.77777777777778,58014.0,16:06:54,0.0
03/06/2021,15:51:00,15:51:52,V,58016.0,3053920.0,17.5,58016.0,16:06:56,0.0
03/06/2021,15:51:00,15:51:52,V,58020.0,3053980.0,16.944444444444443,58020.0,16:07:00,0.0
03/06/2021,15:51:00,15:51:52,V,,3053990.0,16.666666666666668,58020.461,16:07:00,0.0
03/06/2021,15:51:00,15:51:52,V,,3054220.0,15.277777777777777,58034.861,16:07:15,0.0
03/06/2021,15:51:00,15:51:52,V,58038.0,3054270.0,15.277777777777777,58038.0,16:07:18,0.0
03/06/2021,15:51:00,15:51:52,V,58056.0,3054550.0,15.0,58056.0,16:07:36,0.0
03/06/2021,15:51:00,15:51:52,V,58058.0,3054590.0,14.722222222222221,58058.0,16:07:38,0.0
03/06/2021,15:51:00,15:51:52,V,58074.0,3054810.0,15.555555555555555,58074.0,16:07:54,0.0
03/06/2021,15:51:00,15:51:52,V,58076.0,3054850.0,15.555555555555555,58076.0,16:07:56,0.0
03/06/2021,15:51:00,15:51:52,V,58086.0,3055010.0,15.555555555555555,58086.0,16:08:06,0.0
03/06/2021,15:51:00,15:51:52,V,58088.0,3055030.0,15.555555555555555,58088.0,16:08:08,0.0
03/06/2021,15:51:00,15:51:52,V,58090.0,3055060.0,15.555555555555555,58090.0,16:08:10,0.0
03/06/2021,15:51:00,15:51:52,V,58092.0,3055100.0,15.555555555555555,58092.0,16:08:12,0.0
03/06/2021,15:51:00,15:51:52,V,58094.0,3055140.0,15.555555555555555,58094.0,16:08:14,0.0
03/06/2021,15:51:00,15:51:52,V,58096.0,3055150.0,15.555555555555555,58096.0,16:08:16,0.0
03/06/2021,15:51:00,15:51:52,V,58100.0,3055240.0,16.11111111111111,58100.0,16:08:20,0.0
03/06/2021,15:51:00,15:51:52,V,58102.0,3055260.0,16.38888888888889,58102.0,16:08:22,0.0
03/06/2021,15:51:00,15:51:52,V,58104.0,3055280.0,16.38888888888889,58104.0,16:08:24,0.0
03/06/2021,15:51:00,15:51:52,V,58106.0,3055330.0,16.38888888888889,58106.0,16:08:26,0.0
03/06/2021,15:51:00,15:51:52,V,,3055360.0,16.666666666666668,58108.108,16:08:28,0.0
03/06/2021,15:51:00,15:51:52,V,58112.0,3055420.0,16.666666666666668,58112.0,16:08:32,0.0
03/06/2021,15:51:00,15:51:52,V,58114.0,3055450.0,16.666666666666668,58114.0,16:08:34,0.0
03/06/2021,15:51:00,15:51:52,V,58116.0,3055480.0,16.38888888888889,58116.0,16:08:36,0.0
03/06/2021,15:51:00,15:51:52,V,58140.0,3055910.0,16.38888888888889,58140.0,16:09:00,0.0
03/06/2021,15:51:00,15:51:52,V,58144.0,3055950.0,15.833333333333332,58144.0,16:09:04,0.0
03/06/2021,15:51:00,15:51:52,V,,3055990.0,15.277777777777777,58146.295,16:09:06,0.0
03/06/2021,15:51:00,15:51:52,V,58148.0,3056020.0,15.0,58148.0,16:09:08,0.0
03/06/2021,15:51:00,15:51:52,V,58150.0,3056040.0,14.722222222222221,58150.0,16:09:10,0.0
03/06/2021,15:51:00,15:51:52,V,,3056360.0,13.88888888888889,58171.617,16:09:32,0.0
03/06/2021,15:51:00,15:51:52,V,58182.0,3056510.0,13.055555555555555,58182.0,16:09:42,0.0
03/06/2021,15:51:00,15:51:52,V,58184.0,3056530.0,12.777777777777777,58184.0,16:09:44,0.0
03/06/2021,15:51:00,15:51:52,V,58186.0,3056550.0,12.5,58186.0,16:09:46,0.0
03/06/2021,15:51:00,15:51:52,V,58188.0,3056570.0,11.944444444444445,58188.0,16:09:48,0.0
03/06/2021,15:51:00,15:51:52,V,,3056640.0,11.666666666666666,58193.34,16:09:53,0.0
03/06/2021,15:51:00,15:51:52,V,,3056670.0,11.11111111111111,58195.974,16:09:56,0.0
03/06/2021,15:51:00,15:51:52,V,58200.0,3056720.0,10.555555555555555,58200.0,16:10:00,0.0
03/06/2021,15:51:00,15:51:52,V,58204.0,3056760.0,10.555555555555555,58204.0,16:10:04,0.0
03/06/2021,15:51:00,15:51:52,V,,3056790.0,10.277777777777777,58206.44,16:10:06,0.0
03/06/2021,15:51:00,15:51:52,V,,3056870.0,9.722222222222221,58214.44,16:10:14,0.0
03/06/2021,15:51:00,15:51:52,V,58224.0,3056970.0,10.277777777777777,58224.0,16:10:24,0.0
03/06/2021,15:51:00,15:51:52,V,,3057010.0,10.555555555555555,58228.762,16:10:29,0.0
03/06/2021,15:51:00,15:51:52,V,58260.0,3057330.0,10.555555555555555,58260.0,16:11:00,0.0
03/06/2021,15:51:00,15:51:52,V,,3057680.0,9.722222222222221,58293.598,16:11:34,0.0
03/06/2021,15:51:00,15:51:52,V,58316.0,3057910.0,10.0,58316.0,16:11:56,0.0
03/06/2021,15:51:00,15:51:52,V,58318.0,3057920.0,10.0,58318.0,16:11:58,0.0
03/06/2021,15:51:00,15:51:52,V,,3057940.0,10.555555555555555,58319.539,16:12:00,0.0
03/06/2021,15:51:00,15:51:52,V,,3057980.0,11.11111111111111,58323.231,16:12:03,0.0
03/06/2021,15:51:00,15:51:52,V,,3058020.0,11.944444444444445,58326.701,16:12:07,0.0
03/06/2021,15:51:00,15:51:52,V,,3058050.0,12.5,58329.155,16:12:09,0.0
03/06/2021,15:51:00,15:51:52,V,,3058150.0,13.88888888888889,58336.734,16:12:17,0.0
03/06/2021,15:51:00,15:51:52,V,,3058290.0,15.277777777777777,58346.334,16:12:26,0.0
03/06/2021,15:51:00,15:51:52,V,,3058490.0,16.666666666666668,58358.856,16:12:39,0.0
03/06/2021,15:51:00,15:51:52,V,,3058770.0,18.055555555555554,58374.984,16:12:55,0.0
03/06/2021,15:51:00,15:51:52,V,,3059140.0,19.444444444444443,58394.717,16:13:15,0.0
03/06/2021,15:51:00,15:51:52,V,58408.0,3059410.0,20.0,58408.0,16:13:28,0.0
03/06/2021,15:51:00,15:51:52,V,58410.0,3059420.0,20.0,58410.0,16:13:30,0.0
03/06/2021,15:51:00,15:51:52,V,58414.0,3059500.0,20.27777777777778,58414.0,16:13:34,0.0
03/06/2021,15:51:00,15:51:52,V,58422.0,3059680.0,20.555555555555554,58422.0,16:13:42,0.0
03/06/2021,15:51:00,15:51:52,V,,3059740.0,20.833333333333332,58425.676,16:13:46,0.0
03/06/2021,15:51:00,15:51:52,V,,3060060.0,22.22222222222222,58440.54,16:14:01,0.0
03/06/2021,15:51:00,15:51:52,V,58444.0,3060120.0,22.5,58444.0,16:14:04,0.0
03/06/2021,15:51:00,15:51:52,V,58448.0,3060240.0,23.61111111111111,58448.0,16:14:08,0.0
03/06/2021,15:51:00,15:51:52,V,58450.0,3060270.0,23.88888888888889,58450.0,16:14:10,0.0
03/06/2021,15:51:00,15:51:52,V,58454.0,3060410.0,25.0,58454.0,16:14:14,0.0
03/06/2021,15:51:00,15:51:52,V,58460.0,3060520.0,25.555555555555554,58460.0,16:14:20,0.0
03/06/2021,15:51:00,15:51:52,V,58462.0,3060580.0,25.555555555555554,58462.0,16:14:22,0.0
03/06/2021,15:51:00,15:51:52,V,58466.0,3060680.0,25.555555555555554,58466.0,16:14:26,0.0
03/06/2021,15:51:00,15:51:52,V,58476.0,3060920.0,25.27777777777778,58476.0,16:14:36,0.0
03/06/2021,15:51:00,15:51:52,V,,3061820.0,23.61111111111111,58511.576,16:15:12,0.0
03/06/2021,15:51:00,15:51:52,V,,3062000.0,22.22222222222222,58519.431,16:15:19,0.0
03/06/2021,15:51:00,15:51:52,V,58520.0,3062040.0,21.944444444444443,58520.0,16:15:20,0.0
03/06/2021,15:51:00,15:51:52,V,58522.0,3062070.0,21.944444444444443,58522.0,16:15:22,0.0
03/06/2021,15:51:00,15:51:52,V,58526.0,3062170.0,21.11111111111111,58526.0,16:15:26,0.0
03/06/2021,15:51:00,15:51:52,V,,3062180.0,20.833333333333332,58527.03,16:15:27,0.0
03/06/2021,15:51:00,15:51:52,V,58530.0,3062230.0,20.555555555555554,58530.0,16:15:30,0.0
03/06/2021,15:51:00,15:51:52,V,,3062330.0,19.444444444444443,58534.723,16:15:35,0.0
03/06/2021,15:51:00,15:51:52,V,58536.0,3062360.0,19.166666666666668,58536.0,16:15:36,0.0
03/06/2021,15:51:00,15:51:52,V,58542.0,3062480.0,18.333333333333332,58542.0,16:15:42,0.0
03/06/2021,15:51:00,15:51:52,V,58544.0,3062510.0,17.77777777777778,58544.0,16:15:44,0.0
03/06/2021,15:51:00,15:51:52,V,58546.0,3062560.0,17.5,58546.0,16:15:46,0.0
03/06/2021,15:51:00,15:51:52,V,,3062620.0,16.666666666666668,58549.987,16:15:50,0.0
03/06/2021,15:51:00,15:51:52,V,58556.0,3062710.0,15.833333333333332,58556.0,16:15:56,0.0
03/06/2021,15:51:00,15:51:52,V,58558.0,3062750.0,15.555555555555555,58558.0,16:15:58,0.0
03/06/2021,15:51:00,15:51:52,V,58560.0,3062780.0,15.277777777777777,58560.0,16:16:00,0.0
03/06/2021,15:51:00,15:51:52,V,,3062970.0,16.666666666666668,58572.054,16:16:12,0.0
03/06/2021,15:51:00,15:51:52,V,,3063070.0,18.055555555555554,58577.814,16:16:18,0.0
03/06/2021,15:51:00,15:51:52,V,,3063160.0,19.444444444444443,58582.614,16:16:23,0.0
03/06/2021,15:51:00,15:51:52,V,,3063260.0,20.833333333333332,58587.579,16:16:28,0.0
03/06/2021,15:51:00,15:51:52,V,,3063340.0,22.22222222222222,58591.295,16:16:31,0.0
