Jour circulation,Depart theo SAT,Depart real SAT,Type,timestamps_secs,Distance,Vitesse,reconstructed_times,reconstructed_times_str,seg_number
10/06/2021,15:51:00,15:51:06,V,,2853180.0,0.0,57925.832,16:05:26,
10/06/2021,15:51:00,15:51:06,V,,2853190.0,1.3888888888888888,57940.232,16:05:40,
10/06/2021,15:51:00,15:51:06,V,,2853200.0,2.2222222222222223,57945.771,16:05:46,
10/06/2021,15:51:00,15:51:06,V,,2853210.0,2.7777777777777777,57949.771,16:05:50,
10/06/2021,15:51:00,15:51:06,V,,2853220.0,3.611111111111111,57952.901,16:05:53,
10/06/2021,15:51:00,15:51:06,V,,2853230.0,4.166666666666667,57955.473,16:05:55,
10/06/2021,15:51:00,15:51:06,V,,2853260.0,5.0,57962.018,16:06:02,
10/06/2021,15:51:00,15:51:06,V,,2853270.0,5.555555555555555,57963.913,16:06:04,
10/06/2021,15:51:00,15:51:06,V,,2853300.0,6.388888888888888,57968.936,16:06:09,
10/06/2021,15:51:00,15:51:06,V,57972.0,2853320.0,6.666666666666666,57972.0,16:06:12,
10/06/2021,15:51:00,15:51:06,V,57972.0,2853320.0,6.666666666666666,57972.0,16:06:12,0.0
10/06/2021,15:51:00,15:51:06,V,57974.0,2853330.0,6.666666666666666,57974.0,16:06:14,0.0
10/06/2021,15:51:00,15:51:06,V,57976.0,2853350.0,7.5,57976.0,16:06:16,0.0
10/06/2021,15:51:00,15:51:06,V,,2853360.0,7.777777777777778,57978.446,16:06:18,0.0
10/06/2021,15:51:00,15:51:06,V,,2853380.0,8.333333333333334,57980.929,16:06:21,0.0
10/06/2021,15:51:00,15:51:06,V,,2853420.0,9.166666666666666,57985.5,16:06:26,0.0
10/06/2021,15:51:00,15:51:06,V,,2853440.0,9.722222222222221,57987.618,16:06:28,0.0
10/06/2021,15:51:00,15:51:06,V,,2853480.0,10.555555555555555,57991.563,16:06:32,0.0
10/06/2021,15:51:00,15:51:06,V,,2853500.0,11.11111111111111,57993.409,16:06:33,0.0
10/06/2021,15:51:00,15:51:06,V,,2853540.0,11.944444444444445,57996.879,16:06:37,0.0
10/06/2021,15:51:00,15:51:06,V,,2853570.0,12.5,57999.334,16:06:39,0.0
10/06/2021,15:51:00,15:51:06,V,,2853630.0,13.88888888888889,58003.881,16:06:44,0.0
10/06/2021,15:51:00,15:51:06,V,,2853710.0,15.277777777777777,58009.367,16:06:49,0.0
10/06/2021,15:51:00,15:51:06,V,,2853790.0,16.666666666666668,58014.376,16:06:54,0.0
10/06/2021,15:51:00,15:51:06,V,,2853890.0,18.055555555555554,58020.136,16:07:00,0.0
10/06/2021,15:51:00,15:51:06,V,58024.0,2853940.0,18.61111111111111,58024.0,16:07:04,0.0
10/06/2021,15:51:00,15:51:06,V,58026.0,2853990.0,18.88888888888889,58026.0,16:07:06,0.0
10/06/2021,15:51:00,15:51:06,V,58028.0,2854030.0,18.88888888888889,58028.0,16:07:08,0.0
10/06/2021,15:51:00,15:51:06,V,58030.0,2854060.0,18.88888888888889,58030.0,16:07:10,0.0
10/06/2021,15:51:00,15:51:06,V,58038.0,2854210.0,18.61111111111111,58038.0,16:07:18,0.0
10/06/2021,15:51:00,15:51:06,V,58058.0,2854590.0,17.5,58058.0,16:07:38,0.0
10/06/2021,15:51:00,15:51:06,V,58060.0,2854620.0,17.5,58060.0,16:07:40,0.0
10/06/2021,15:51:00,15:51:06,V,58066.0,2854710.0,18.333333333333332,58066.0,16:07:46,0.0
10/06/2021,15:51:00,15:51:06,V,58068.0,2854750.0,18.61111111111111,58068.0,16:07:48,0.0
10/06/2021,15:51:00,15:51:06,V,,2854860.0,19.444444444444443,58073.141,16:07:53,0.0
10/06/2021,15:51:00,15:51:06,V,58084.0,2855090.0,20.555555555555554,58084.0,16:08:04,0.0
10/06/2021,15:51:00,15:51:06,V,,2855120.0,20.833333333333332,58085.579,16:08:06,0.0
10/06/2021,15:51:00,15:51:06,V,58090.0,2855210.0,21.11111111111111,58090.0,16:08:10,0.0
10/06/2021,15:51:00,15:51:06,V,58092.0,2855240.0,21.38888888888889,58092.0,16:08:12,0.0
10/06/2021,15:51:00,15:51:06,V,58096.0,2855300.0,21.666666666666668,58096.0,16:08:16,0.0
10/06/2021,15:51:00,15:51:06,V,58102.0,2855460.0,21.38888888888889,58102.0,16:08:22,0.0
10/06/2021,15:51:00,15:51:06,V,58104.0,2855490.0,21.38888888888889,58104.0,16:08:24,0.0
10/06/2021,15:51:00,15:51:06,V,58106.0,2855520.0,20.833333333333332,58106.0,16:08:26,0.0
10/06/2021,15:51:00,15:51:06,V,,2855570.0,19.444444444444443,58107.631,16:08:28,0.0
10/06/2021,15:51:00,15:51:06,V,58110.0,2855630.0,18.055555555555554,58110.0,16:08:30,0.0
10/06/2021,15:51:00,15:51:06,V,58114.0,2855670.0,17.22222222222222,58114.0,16:08:34,0.0
10/06/2021,15:51:00,15:51:06,V,,2855700.0,16.666666666666668,58115.654,16:08:36,0.0
10/06/2021,15:51:00,15:51:06,V,58126.0,2855870.0,15.833333333333332,58126.0,16:08:46,0.0
10/06/2021,15:51:00,15:51:06,V,58128.0,2855910.0,15.833333333333332,58128.0,16:08:48,0.0
10/06/2021,15:51:00,15:51:06,V,,2855970.0,15.277777777777777,58131.323,16:08:51,0.0
10/06/2021,15:51:00,15:51:06,V,58144.0,2856170.0,15.0,58144.0,16:09:04,0.0
10/06/2021,15:51:00,15:51:06,V,58156.0,2856320.0,14.722222222222221,58156.0,16:09:16,0.0
10/06/2021,15:51:00,15:51:06,V,58174.0,2856580.0,15.0,58174.0,16:09:34,0.0
10/06/2021,15:51:00,15:51:06,V,58176.0,2856610.0,15.0,58176.0,16:09:36,0.0
10/06/2021,15:51:00,15:51:06,V,58178.0,2856660.0,15.277777777777777,58178.0,16:09:38,0.0
10/06/2021,15:51:00,15:51:06,V,,2857200.0,16.666666666666668,58211.773,16:10:12,0.0
10/06/2021,15:51:00,15:51:06,V,58220.0,2857340.0,17.22222222222222,58220.0,16:10:20,0.0
10/06/2021,15:51:00,15:51:06,V,58222.0,2857350.0,17.22222222222222,58222.0,16:10:22,0.0
10/06/2021,15:51:00,15:51:06,V,,2857560.0,18.055555555555554,58233.162,16:10:33,0.0
10/06/2021,15:51:00,15:51:06,V,58238.0,2857660.0,17.77777777777778,58238.0,16:10:38,0.0
10/06/2021,15:51:00,15:51:06,V,58240.0,2857690.0,17.5,58240.0,16:10:40,0.0
10/06/2021,15:51:00,15:51:06,V,58242.0,2857700.0,17.5,58242.0,16:10:42,0.0
10/06/2021,15:51:00,15:51:06,V,,2857740.0,16.666666666666668,58243.671,16:10:44,0.0
10/06/2021,15:51:00,15:51:06,V,,2857850.0,15.277777777777777,58250.558,16:10:51,0.0
10/06/2021,15:51:00,15:51:06,V,58256.0,2857940.0,14.166666666666666,58256.0,16:10:56,0.0
10/06/2021,15:51:00,15:51:06,V,58258.0,2857960.0,13.61111111111111,58258.0,16:10:58,0.0
10/06/2021,15:51:00,15:51:06,V,58264.0,2858040.0,13.61111111111111,58264.0,16:11:04,0.0
10/06/2021,15:51:00,15:51:06,V,58266.0,2858080.0,13.333333333333332,58266.0,16:11:06,0.0
10/06/2021,15:51:00,15:51:06,V,58268.0,2858090.0,13.333333333333332,58268.0,16:11:08,0.0
10/06/2021,15:51:00,15:51:06,V,58270.0,2858120.0,13.055555555555555,58270.0,16:11:10,0.0
10/06/2021,15:51:00,15:51:06,V,,2858130.0,12.5,58270.149,16:11:10,0.0
10/06/2021,15:51:00,15:51:06,V,,2858180.0,11.666666666666666,58274.287,16:11:14,0.0
10/06/2021,15:51:00,15:51:06,V,,2858210.0,11.11111111111111,58276.921,16:11:17,0.0
10/06/2021,15:51:00,15:51:06,V,,2858250.0,10.277777777777777,58280.661,16:11:21,0.0
10/06/2021,15:51:00,15:51:06,V,58282.0,2858270.0,10.0,58282.0,16:11:22,0.0
10/06/2021,15:51:00,15:51:06,V,,2858280.0,9.722222222222221,58282.993,16:11:23,0.0
10/06/2021,15:51:00,15:51:06,V,58284.0,2858290.0,9.722222222222221,58284.0,16:11:24,0.0
10/06/2021,15:51:00,15:51:06,V,58322.0,2858650.0,10.277777777777777,58322.0,16:12:02,0.0
10/06/2021,15:51:00,15:51:06,V,,2858690.0,10.555555555555555,58326.815,16:12:07,0.0
10/06/2021,15:51:00,15:51:06,V,58378.0,2859220.0,10.555555555555555,58378.0,16:12:58,0.0
10/06/2021,15:51:00,15:51:06,V,58380.0,2859260.0,10.833333333333334,58380.0,16:13:00,0.0
10/06/2021,15:51:00,15:51:06,V,,2859270.0,11.11111111111111,58382.05,16:13:02,0.0
10/06/2021,15:51:00,15:51:06,V,,2859360.0,11.944444444444445,58389.858,16:13:10,0.0
10/06/2021,15:51:00,15:51:06,V,,2859420.0,12.5,58394.767,16:13:15,0.0
10/06/2021,15:51:00,15:51:06,V,,2859530.0,13.88888888888889,58403.104,16:13:23,0.0
10/06/2021,15:51:00,15:51:06,V,,2859660.0,15.277777777777777,58412.018,16:13:32,0.0
10/06/2021,15:51:00,15:51:06,V,,2859850.0,16.666666666666668,58423.914,16:13:44,0.0
10/06/2021,15:51:00,15:51:06,V,,2860120.0,18.055555555555554,58439.466,16:13:59,0.0
10/06/2021,15:51:00,15:51:06,V,,2860490.0,19.444444444444443,58459.199,16:14:19,0.0
10/06/2021,15:51:00,15:51:06,V,58472.0,2860720.0,20.0,58472.0,16:14:32,0.0
