Jour circulation,Depart theo SAT,Depart real SAT,Type,timestamps_secs,Distance,Vitesse,reconstructed_times,reconstructed_times_str,seg_number
07/07/2021,16:51:00,16:51:00,V,,4473310.0,0.0,61475.055,17:04:35,
07/07/2021,16:51:00,16:51:00,V,,4473320.0,1.3888888888888888,61489.455,17:04:49,
07/07/2021,16:51:00,16:51:00,V,61496.0,4473330.0,1.6666666666666665,61496.0,17:04:56,
07/07/2021,16:51:00,16:51:00,V,61496.0,4473330.0,1.6666666666666665,61496.0,17:04:56,0.0
07/07/2021,16:51:00,16:51:00,V,,4473340.0,2.2222222222222223,61501.454,17:05:01,0.0
07/07/2021,16:51:00,16:51:00,V,61506.0,4473350.0,2.5,61506.0,17:05:06,0.0
07/07/2021,16:51:00,16:51:00,V,,4473360.0,2.7777777777777777,61509.765,17:05:10,0.0
07/07/2021,16:51:00,16:51:00,V,,4473390.0,3.611111111111111,61519.156,17:05:19,0.0
07/07/2021,16:51:00,16:51:00,V,,4473410.0,4.166666666666667,61524.299,17:05:24,0.0
07/07/2021,16:51:00,16:51:00,V,,4473440.0,5.0,61530.844,17:05:31,0.0
07/07/2021,16:51:00,16:51:00,V,,4473470.0,5.555555555555555,61536.529,17:05:37,0.0
07/07/2021,16:51:00,16:51:00,V,,4473500.0,6.388888888888888,61541.552,17:05:42,0.0
07/07/2021,16:51:00,16:51:00,V,,4473510.0,6.944444444444445,61543.052,17:05:43,0.0
07/07/2021,16:51:00,16:51:00,V,,4473520.0,7.777777777777778,61544.41,17:05:44,0.0
07/07/2021,16:51:00,16:51:00,V,,4473530.0,8.333333333333334,61545.652,17:05:46,0.0
07/07/2021,16:51:00,16:51:00,V,,4473550.0,9.166666666666666,61547.937,17:05:48,0.0
07/07/2021,16:51:00,16:51:00,V,,4473560.0,9.722222222222221,61548.996,17:05:49,0.0
07/07/2021,16:51:00,16:51:00,V,61550.0,4473570.0,9.722222222222221,61550.0,17:05:50,0.0
07/07/2021,16:51:00,16:51:00,V,,4473590.0,10.555555555555555,61552.332,17:05:52,0.0
07/07/2021,16:51:00,16:51:00,V,,4473610.0,11.11111111111111,61554.178,17:05:54,0.0
07/07/2021,16:51:00,16:51:00,V,,4473650.0,11.944444444444445,61557.648,17:05:58,0.0
07/07/2021,16:51:00,16:51:00,V,,4473680.0,12.5,61560.102,17:06:00,0.0
07/07/2021,16:51:00,16:51:00,V,61566.0,4473750.0,12.777777777777777,61566.0,17:06:06,0.0
07/07/2021,16:51:00,16:51:00,V,61590.0,4474070.0,12.777777777777777,61590.0,17:06:30,0.0
07/07/2021,16:51:00,16:51:00,V,61596.0,4474120.0,12.777777777777777,61596.0,17:06:36,0.0
07/07/2021,16:51:00,16:51:00,V,61598.0,4474160.0,12.5,61598.0,17:06:38,0.0
07/07/2021,16:51:00,16:51:00,V,61600.0,4474170.0,12.5,61600.0,17:06:40,0.0
07/07/2021,16:51:00,16:51:00,V,,4474320.0,13.88888888888889,61610.971,17:06:51,0.0
07/07/2021,16:51:00,16:51:00,V,61612.0,4474340.0,14.166666666666666,61612.0,17:06:52,0.0
07/07/2021,16:51:00,16:51:00,V,,4474410.0,15.277777777777777,61616.816,17:06:57,0.0
07/07/2021,16:51:00,16:51:00,V,,4474530.0,16.666666666666668,61624.329,17:07:04,0.0
07/07/2021,16:51:00,16:51:00,V,61632.0,4474660.0,17.5,61632.0,17:07:12,0.0
07/07/2021,16:51:00,16:51:00,V,61642.0,4474840.0,17.77777777777778,61642.0,17:07:22,0.0
07/07/2021,16:51:00,16:51:00,V,61644.0,4474850.0,17.5,61644.0,17:07:24,0.0
07/07/2021,16:51:00,16:51:00,V,61668.0,4475310.0,17.22222222222222,61668.0,17:07:48,0.0
07/07/2021,16:51:00,16:51:00,V,61670.0,4475340.0,17.22222222222222,61670.0,17:07:50,0.0
07/07/2021,16:51:00,16:51:00,V,61672.0,4475350.0,17.22222222222222,61672.0,17:07:52,0.0
07/07/2021,16:51:00,16:51:00,V,61674.0,4475380.0,16.666666666666668,61674.0,17:07:54,0.0
07/07/2021,16:51:00,16:51:00,V,61684.0,4475560.0,16.38888888888889,61684.0,17:08:04,0.0
07/07/2021,16:51:00,16:51:00,V,61688.0,4475620.0,16.11111111111111,61688.0,17:08:08,0.0
07/07/2021,16:51:00,16:51:00,V,61696.0,4475760.0,15.555555555555555,61696.0,17:08:16,0.0
07/07/2021,16:51:00,16:51:00,V,,4475780.0,15.277777777777777,61697.049,17:08:17,0.0
07/07/2021,16:51:00,16:51:00,V,61704.0,4475890.0,15.277777777777777,61704.0,17:08:24,0.0
07/07/2021,16:51:00,16:51:00,V,61710.0,4475970.0,15.277777777777777,61710.0,17:08:30,0.0
07/07/2021,16:51:00,16:51:00,V,61712.0,4476000.0,15.277777777777777,61712.0,17:08:32,0.0
07/07/2021,16:51:00,16:51:00,V,61714.0,4476020.0,15.0,61714.0,17:08:34,0.0
07/07/2021,16:51:00,16:51:00,V,61716.0,4476070.0,15.0,61716.0,17:08:36,0.0
07/07/2021,16:51:00,16:51:00,V,61744.0,4476480.0,14.444444444444445,61744.0,17:09:04,0.0
07/07/2021,16:51:00,16:51:00,V,61752.0,4476580.0,14.722222222222221,61752.0,17:09:12,0.0
