Jour circulation,Depart theo SAT,Depart real SAT,Type,timestamps_secs,Distance,Vitesse,reconstructed_times,reconstructed_times_str,seg_number
22/04/2021,15:51:00,15:50:58,V,,885530.0,0.0,57858.181,16:04:18,
22/04/2021,15:51:00,15:50:58,V,,885540.0,2.2222222222222223,57867.181,16:04:27,
22/04/2021,15:51:00,15:50:58,V,,885550.0,3.611111111111111,57870.609,16:04:31,
22/04/2021,15:51:00,15:50:58,V,,885560.0,4.166666666666667,57873.181,16:04:33,
22/04/2021,15:51:00,15:50:58,V,,885570.0,5.0,57875.362,16:04:35,
22/04/2021,15:51:00,15:50:58,V,,885580.0,5.555555555555555,57877.257,16:04:37,
22/04/2021,15:51:00,15:50:58,V,,885610.0,6.388888888888888,57882.28,16:04:42,
22/04/2021,15:51:00,15:50:58,V,,885630.0,6.944444444444445,57885.28,16:04:45,
22/04/2021,15:51:00,15:50:58,V,,885670.0,7.777777777777778,57890.714,16:04:51,
22/04/2021,15:51:00,15:50:58,V,57892.0,885680.0,7.777777777777778,57892.0,16:04:52,
22/04/2021,15:51:00,15:50:58,V,57892.0,885680.0,7.777777777777778,57892.0,16:04:52,0.0
22/04/2021,15:51:00,15:50:58,V,,885690.0,8.333333333333334,57894.021,16:04:54,0.0
22/04/2021,15:51:00,15:50:58,V,57896.0,885700.0,8.333333333333334,57896.0,16:04:56,0.0
22/04/2021,15:51:00,15:50:58,V,,885730.0,9.166666666666666,57900.116,16:05:00,0.0
22/04/2021,15:51:00,15:50:58,V,,885750.0,9.722222222222221,57902.233,16:05:02,0.0
22/04/2021,15:51:00,15:50:58,V,,885790.0,10.555555555555555,57906.179,16:05:06,0.0
22/04/2021,15:51:00,15:50:58,V,,885810.0,11.11111111111111,57908.025,16:05:08,0.0
22/04/2021,15:51:00,15:50:58,V,,885840.0,11.944444444444445,57910.627,16:05:11,0.0
22/04/2021,15:51:00,15:50:58,V,,885860.0,12.5,57912.264,16:05:12,0.0
22/04/2021,15:51:00,15:50:58,V,,885930.0,13.88888888888889,57917.569,16:05:18,0.0
22/04/2021,15:51:00,15:50:58,V,,886000.0,15.277777777777777,57922.369,16:05:22,0.0
22/04/2021,15:51:00,15:50:58,V,,886070.0,16.666666666666668,57926.751,16:05:27,0.0
22/04/2021,15:51:00,15:50:58,V,,886240.0,18.055555555555554,57936.543,16:05:37,0.0
22/04/2021,15:51:00,15:50:58,V,57940.0,886290.0,18.055555555555554,57940.0,16:05:40,0.0
22/04/2021,15:51:00,15:50:58,V,57942.0,886340.0,18.333333333333332,57942.0,16:05:42,0.0
22/04/2021,15:51:00,15:50:58,V,57944.0,886370.0,18.333333333333332,57944.0,16:05:44,0.0
22/04/2021,15:51:00,15:50:58,V,57946.0,886400.0,18.333333333333332,57946.0,16:05:46,0.0
22/04/2021,15:51:00,15:50:58,V,57954.0,886570.0,18.055555555555554,57954.0,16:05:54,0.0
22/04/2021,15:51:00,15:50:58,V,57972.0,886890.0,16.944444444444443,57972.0,16:06:12,0.0
22/04/2021,15:51:00,15:50:58,V,57974.0,886920.0,16.944444444444443,57974.0,16:06:14,0.0
22/04/2021,15:51:00,15:50:58,V,57976.0,886930.0,16.944444444444443,57976.0,16:06:16,0.0
22/04/2021,15:51:00,15:50:58,V,57980.0,887030.0,17.5,57980.0,16:06:20,0.0
22/04/2021,15:51:00,15:50:58,V,57982.0,887060.0,17.5,57982.0,16:06:22,0.0
22/04/2021,15:51:00,15:50:58,V,57984.0,887100.0,17.77777777777778,57984.0,16:06:24,0.0
22/04/2021,15:51:00,15:50:58,V,57996.0,887290.0,17.77777777777778,57996.0,16:06:36,0.0
22/04/2021,15:51:00,15:50:58,V,57998.0,887320.0,17.77777777777778,57998.0,16:06:38,0.0
22/04/2021,15:51:00,15:50:58,V,58000.0,887370.0,17.5,58000.0,16:06:40,0.0
22/04/2021,15:51:00,15:50:58,V,58002.0,887400.0,17.22222222222222,58002.0,16:06:42,0.0
22/04/2021,15:51:00,15:50:58,V,58004.0,887440.0,16.944444444444443,58004.0,16:06:44,0.0
22/04/2021,15:51:00,15:50:58,V,,887550.0,16.666666666666668,58010.973,16:06:51,0.0
22/04/2021,15:51:00,15:50:58,V,58012.0,887560.0,16.666666666666668,58012.0,16:06:52,0.0
22/04/2021,15:51:00,15:50:58,V,58014.0,887600.0,16.666666666666668,58014.0,16:06:54,0.0
22/04/2021,15:51:00,15:50:58,V,58018.0,887660.0,16.38888888888889,58018.0,16:06:58,0.0
22/04/2021,15:51:00,15:50:58,V,58020.0,887700.0,16.38888888888889,58020.0,16:07:00,0.0
22/04/2021,15:51:00,15:50:58,V,58024.0,887780.0,16.38888888888889,58024.0,16:07:04,0.0
