Jour circulation,Depart theo SAT,Depart real SAT,Type,timestamps_secs,Distance,Vitesse,reconstructed_times,reconstructed_times_str,seg_number
01/07/2021,15:51:00,15:50:54,V,,3446080.0,0.0,57855.411,16:04:15,
01/07/2021,15:51:00,15:50:54,V,,3446090.0,1.3888888888888888,57869.811,16:04:30,
01/07/2021,15:51:00,15:50:54,V,,3446100.0,2.2222222222222223,57875.35,16:04:35,
01/07/2021,15:51:00,15:50:54,V,,3446120.0,3.611111111111111,57882.207,16:04:42,
01/07/2021,15:51:00,15:50:54,V,,3446130.0,4.166666666666667,57884.778,16:04:45,
01/07/2021,15:51:00,15:50:54,V,,3446150.0,5.0,57889.142,16:04:49,
01/07/2021,15:51:00,15:50:54,V,,3446160.0,5.555555555555555,57891.037,16:04:51,
01/07/2021,15:51:00,15:50:54,V,,3446190.0,6.388888888888888,57896.06,16:04:56,
01/07/2021,15:51:00,15:50:54,V,,3446220.0,6.944444444444445,57900.56,16:05:01,
01/07/2021,15:51:00,15:50:54,V,57902.0,3446230.0,6.944444444444445,57902.0,16:05:02,
01/07/2021,15:51:00,15:50:54,V,57902.0,3446230.0,6.944444444444445,57902.0,16:05:02,0.0
01/07/2021,15:51:00,15:50:54,V,,3446270.0,7.777777777777778,57908.421,16:05:08,0.0
01/07/2021,15:51:00,15:50:54,V,,3446290.0,8.333333333333334,57910.903,16:05:11,0.0
01/07/2021,15:51:00,15:50:54,V,,3446330.0,9.166666666666666,57915.475,16:05:15,0.0
01/07/2021,15:51:00,15:50:54,V,,3446360.0,9.722222222222221,57918.651,16:05:19,0.0
01/07/2021,15:51:00,15:50:54,V,,3446390.0,10.555555555555555,57921.61,16:05:22,0.0
01/07/2021,15:51:00,15:50:54,V,,3446420.0,11.11111111111111,57924.379,16:05:24,0.0
01/07/2021,15:51:00,15:50:54,V,,3446460.0,11.944444444444445,57927.849,16:05:28,0.0
01/07/2021,15:51:00,15:50:54,V,,3446480.0,12.5,57929.486,16:05:29,0.0
01/07/2021,15:51:00,15:50:54,V,,3446560.0,13.88888888888889,57935.549,16:05:36,0.0
01/07/2021,15:51:00,15:50:54,V,,3446650.0,15.277777777777777,57941.72,16:05:42,0.0
01/07/2021,15:51:00,15:50:54,V,,3446800.0,16.666666666666668,57951.112,16:05:51,0.0
01/07/2021,15:51:00,15:50:54,V,57958.0,3446900.0,17.22222222222222,57958.0,16:05:58,0.0
01/07/2021,15:51:00,15:50:54,V,,3447090.0,18.055555555555554,57968.659,16:06:09,0.0
01/07/2021,15:51:00,15:50:54,V,57998.0,3447630.0,18.61111111111111,57998.0,16:06:38,0.0
01/07/2021,15:51:00,15:50:54,V,58010.0,3447860.0,19.166666666666668,58010.0,16:06:50,0.0
01/07/2021,15:51:00,15:50:54,V,58012.0,3447900.0,19.166666666666668,58012.0,16:06:52,0.0
01/07/2021,15:51:00,15:50:54,V,58020.0,3448070.0,18.61111111111111,58020.0,16:07:00,0.0
01/07/2021,15:51:00,15:50:54,V,58024.0,3448130.0,18.333333333333332,58024.0,16:07:04,0.0
01/07/2021,15:51:00,15:50:54,V,58026.0,3448140.0,18.333333333333332,58026.0,16:07:06,0.0
01/07/2021,15:51:00,15:50:54,V,58034.0,3448300.0,16.944444444444443,58034.0,16:07:14,0.0
01/07/2021,15:51:00,15:50:54,V,,3448310.0,16.666666666666668,58034.698,16:07:15,0.0
01/07/2021,15:51:00,15:50:54,V,58042.0,3448430.0,16.666666666666668,58042.0,16:07:22,0.0
01/07/2021,15:51:00,15:50:54,V,58044.0,3448480.0,16.38888888888889,58044.0,16:07:24,0.0
01/07/2021,15:51:00,15:50:54,V,58064.0,3448790.0,16.11111111111111,58064.0,16:07:44,0.0
01/07/2021,15:51:00,15:50:54,V,58076.0,3448980.0,15.833333333333332,58076.0,16:07:56,0.0
01/07/2021,15:51:00,15:50:54,V,58078.0,3449000.0,15.833333333333332,58078.0,16:07:58,0.0
01/07/2021,15:51:00,15:50:54,V,,3449230.0,15.277777777777777,58092.123,16:08:12,0.0
01/07/2021,15:51:00,15:50:54,V,58096.0,3449300.0,15.555555555555555,58096.0,16:08:16,0.0
01/07/2021,15:51:00,15:50:54,V,58098.0,3449340.0,15.555555555555555,58098.0,16:08:18,0.0
01/07/2021,15:51:00,15:50:54,V,58112.0,3449540.0,16.38888888888889,58112.0,16:08:32,0.0
01/07/2021,15:51:00,15:50:54,V,,3449640.0,16.666666666666668,58118.007,16:08:38,0.0
01/07/2021,15:51:00,15:50:54,V,,3450020.0,18.055555555555554,58139.895,16:09:00,0.0
01/07/2021,15:51:00,15:50:54,V,,3450580.0,19.444444444444443,58169.762,16:09:30,0.0
01/07/2021,15:51:00,15:50:54,V,58190.0,3450980.0,20.0,58190.0,16:09:50,0.0
01/07/2021,15:51:00,15:50:54,V,,3451620.0,20.833333333333332,58221.41,16:10:21,0.0
01/07/2021,15:51:00,15:50:54,V,58248.0,3452180.0,21.38888888888889,58248.0,16:10:48,0.0
01/07/2021,15:51:00,15:50:54,V,,3452880.0,22.22222222222222,58281.051,16:11:21,0.0
01/07/2021,15:51:00,15:50:54,V,58318.0,3453690.0,22.77777777777778,58318.0,16:11:58,0.0
01/07/2021,15:51:00,15:50:54,V,,3454250.0,23.61111111111111,58341.552,16:12:22,0.0
01/07/2021,15:51:00,15:50:54,V,,3454470.0,25.0,58350.603,16:12:31,0.0
01/07/2021,15:51:00,15:50:54,V,58352.0,3454520.0,25.27777777777778,58352.0,16:12:32,0.0
01/07/2021,15:51:00,15:50:54,V,,3454660.0,26.38888888888889,58357.727,16:12:38,0.0
01/07/2021,15:51:00,15:50:54,V,,3454880.0,27.77777777777778,58365.85,16:12:46,0.0
01/07/2021,15:51:00,15:50:54,V,58374.0,3455100.0,28.333333333333332,58374.0,16:12:54,0.0
01/07/2021,15:51:00,15:50:54,V,58376.0,3455150.0,28.333333333333332,58376.0,16:12:56,0.0
01/07/2021,15:51:00,15:50:54,V,58378.0,3455190.0,28.333333333333332,58378.0,16:12:58,0.0
01/07/2021,15:51:00,15:50:54,V,58380.0,3455240.0,28.333333333333332,58380.0,16:13:00,0.0
01/07/2021,15:51:00,15:50:54,V,,3456170.0,26.38888888888889,58412.705,16:13:33,0.0
01/07/2021,15:51:00,15:50:54,V,58418.0,3456340.0,25.27777777777778,58418.0,16:13:38,0.0
01/07/2021,15:51:00,15:50:54,V,,3456370.0,25.0,58419.623,16:13:40,0.0
01/07/2021,15:51:00,15:50:54,V,,3456560.0,23.61111111111111,58427.44,16:13:47,0.0
01/07/2021,15:51:00,15:50:54,V,58430.0,3456610.0,23.333333333333332,58430.0,16:13:50,0.0
01/07/2021,15:51:00,15:50:54,V,58432.0,3456660.0,23.055555555555554,58432.0,16:13:52,0.0
01/07/2021,15:51:00,15:50:54,V,,3456740.0,22.22222222222222,58434.861,16:13:55,0.0
01/07/2021,15:51:00,15:50:54,V,58436.0,3456780.0,21.944444444444443,58436.0,16:13:56,0.0
01/07/2021,15:51:00,15:50:54,V,58440.0,3456860.0,21.38888888888889,58440.0,16:14:00,0.0
01/07/2021,15:51:00,15:50:54,V,58442.0,3456880.0,21.11111111111111,58442.0,16:14:02,0.0
01/07/2021,15:51:00,15:50:54,V,,3456910.0,20.833333333333332,58443.235,16:14:03,0.0
01/07/2021,15:51:00,15:50:54,V,58444.0,3456930.0,20.833333333333332,58444.0,16:14:04,0.0
01/07/2021,15:51:00,15:50:54,V,58446.0,3456970.0,20.555555555555554,58446.0,16:14:06,0.0
01/07/2021,15:51:00,15:50:54,V,58448.0,3456990.0,20.555555555555554,58448.0,16:14:08,0.0
01/07/2021,15:51:00,15:50:54,V,,3457290.0,22.22222222222222,58461.48,16:14:21,0.0
01/07/2021,15:51:00,15:50:54,V,,3457470.0,23.61111111111111,58469.334,16:14:29,0.0
01/07/2021,15:51:00,15:50:54,V,,3457610.0,25.0,58475.094,16:14:35,0.0
01/07/2021,15:51:00,15:50:54,V,,3457730.0,26.38888888888889,58479.765,16:14:40,0.0
01/07/2021,15:51:00,15:50:54,V,,3457840.0,27.77777777777778,58483.826,16:14:44,0.0
01/07/2021,15:51:00,15:50:54,V,58484.0,3457860.0,27.77777777777778,58484.0,16:14:44,0.0
01/07/2021,15:51:00,15:50:54,V,,3457940.0,29.166666666666664,58487.538,16:14:48,0.0
01/07/2021,15:51:00,15:50:54,V,,3458030.0,30.555555555555554,58490.552,16:14:51,0.0
01/07/2021,15:51:00,15:50:54,V,,3458120.0,31.944444444444443,58493.432,16:14:53,0.0
01/07/2021,15:51:00,15:50:54,V,,3458210.0,33.333333333333336,58496.189,16:14:56,0.0
01/07/2021,15:51:00,15:50:54,V,,3458300.0,34.72222222222222,58498.834,16:14:59,0.0
01/07/2021,15:51:00,15:50:54,V,,3458400.0,36.11111111111111,58501.658,16:15:02,0.0
01/07/2021,15:51:00,15:50:54,V,,3458500.0,37.5,58504.375,16:15:04,0.0
01/07/2021,15:51:00,15:50:54,V,,3458610.0,38.888888888888886,58507.255,16:15:07,0.0
01/07/2021,15:51:00,15:50:54,V,,3458740.0,40.27777777777778,58510.539,16:15:11,0.0
01/07/2021,15:51:00,15:50:54,V,,3458900.0,41.666666666666664,58514.444,16:15:14,0.0
01/07/2021,15:51:00,15:50:54,V,,3459080.0,43.05555555555556,58518.693,16:15:19,0.0
01/07/2021,15:51:00,15:50:54,V,,3459270.0,44.44444444444444,58523.036,16:15:23,0.0
01/07/2021,15:51:00,15:50:54,V,58526.0,3459370.0,45.0,58526.0,16:15:26,0.0
01/07/2021,15:51:00,15:50:54,V,,3459470.0,45.833333333333336,58527.948,16:15:28,0.0
01/07/2021,15:51:00,15:50:54,V,,3459690.0,47.22222222222222,58532.677,16:15:33,0.0
01/07/2021,15:51:00,15:50:54,V,,3460020.0,48.61111111111111,58539.564,16:15:40,0.0
01/07/2021,15:51:00,15:50:54,V,,3461100.0,50.0,58561.468,16:16:01,0.0
01/07/2021,15:51:00,15:50:54,V,,3461740.0,51.388888888888886,58574.093,16:16:14,0.0
01/07/2021,15:51:00,15:50:54,V,,3462100.0,52.77777777777778,58581.005,16:16:21,0.0
01/07/2021,15:51:00,15:50:54,V,,3462370.0,54.166666666666664,58586.054,16:16:26,0.0
01/07/2021,15:51:00,15:50:54,V,,3462600.0,55.55555555555556,58590.246,16:16:30,0.0
01/07/2021,15:51:00,15:50:54,V,,3462910.0,56.94444444444444,58595.757,16:16:36,0.0
