Jour circulation,Depart theo SAT,Depart real SAT,Type,timestamps_secs,Distance,Vitesse,seg_number,reconstructed_times,reconstructed_times_str
08/06/2021,15:51:00,15:53:12,V,57982.0,3486860.0,17.77777777777778,0.0,57982.0,16:06:22
08/06/2021,15:51:00,15:53:12,V,57986.0,3486890.0,17.77777777777778,0.0,57986.0,16:06:26
08/06/2021,15:51:00,15:53:12,V,58014.0,3487400.0,17.5,0.0,58014.0,16:06:54
08/06/2021,15:51:00,15:53:12,V,58022.0,3487530.0,16.944444444444443,0.0,58022.0,16:07:02
08/06/2021,15:51:00,15:53:12,V,,3487550.0,16.666666666666668,0.0,58022.095,16:07:02
08/06/2021,15:51:00,15:53:12,V,58024.0,3487600.0,16.666666666666668,0.0,58024.0,16:07:04
08/06/2021,15:51:00,15:53:12,V,58030.0,3487690.0,16.38888888888889,0.0,58030.0,16:07:10
08/06/2021,15:51:00,15:53:12,V,58034.0,3487730.0,16.38888888888889,0.0,58034.0,16:07:14
08/06/2021,15:51:00,15:53:12,V,58038.0,3487810.0,16.666666666666668,0.0,58038.0,16:07:18
08/06/2021,15:51:00,15:53:12,V,58040.0,3487830.0,16.666666666666668,0.0,58040.0,16:07:20
08/06/2021,15:51:00,15:53:12,V,58052.0,3488020.0,15.555555555555555,0.0,58052.0,16:07:32
08/06/2021,15:51:00,15:53:12,V,58054.0,3488070.0,15.555555555555555,0.0,58054.0,16:07:34
08/06/2021,15:51:00,15:53:12,V,,3488130.0,15.277777777777777,0.0,58057.574,16:07:38
08/06/2021,15:51:00,15:53:12,V,58070.0,3488330.0,16.11111111111111,0.0,58070.0,16:07:50
08/06/2021,15:51:00,15:53:12,V,58072.0,3488370.0,16.11111111111111,0.0,58072.0,16:07:52
08/06/2021,15:51:00,15:53:12,V,58092.0,3488660.0,16.11111111111111,0.0,58092.0,16:08:12
08/06/2021,15:51:00,15:53:12,V,58094.0,3488700.0,16.11111111111111,0.0,58094.0,16:08:14
08/06/2021,15:51:00,15:53:12,V,,3488740.0,16.666666666666668,0.0,58095.84,16:08:16
08/06/2021,15:51:00,15:53:12,V,58100.0,3488820.0,16.944444444444443,0.0,58100.0,16:08:20
08/06/2021,15:51:00,15:53:12,V,58102.0,3488850.0,17.22222222222222,0.0,58102.0,16:08:22
08/06/2021,15:51:00,15:53:12,V,58106.0,3488920.0,17.22222222222222,0.0,58106.0,16:08:26
08/06/2021,15:51:00,15:53:12,V,58112.0,3489010.0,17.5,0.0,58112.0,16:08:32
08/06/2021,15:51:00,15:53:12,V,,3489080.0,18.055555555555554,0.0,58115.495,16:08:35
08/06/2021,15:51:00,15:53:12,V,58120.0,3489170.0,18.333333333333332,0.0,58120.0,16:08:40
08/06/2021,15:51:00,15:53:12,V,58136.0,3489440.0,18.88888888888889,0.0,58136.0,16:08:56
08/06/2021,15:51:00,15:53:12,V,58140.0,3489540.0,17.77777777777778,0.0,58140.0,16:09:00
08/06/2021,15:51:00,15:53:12,V,58142.0,3489550.0,17.77777777777778,0.0,58142.0,16:09:02
08/06/2021,15:51:00,15:53:12,V,,3489620.0,16.666666666666668,0.0,58145.812,16:09:06
08/06/2021,15:51:00,15:53:12,V,58148.0,3489660.0,16.11111111111111,0.0,58148.0,16:09:08
08/06/2021,15:51:00,15:53:12,V,,3489700.0,15.277777777777777,0.0,58150.284,16:09:10
08/06/2021,15:51:00,15:53:12,V,58152.0,3489730.0,15.0,0.0,58152.0,16:09:12
08/06/2021,15:51:00,15:53:12,V,,3489800.0,13.88888888888889,0.0,58156.755,16:09:17
08/06/2021,15:51:00,15:53:12,V,,3489880.0,12.5,0.0,58162.818,16:09:23
08/06/2021,15:51:00,15:53:12,V,58166.0,3489920.0,11.944444444444445,0.0,58166.0,16:09:26
08/06/2021,15:51:00,15:53:12,V,,3489930.0,11.666666666666666,0.0,58166.995,16:09:27
08/06/2021,15:51:00,15:53:12,V,58168.0,3489940.0,11.666666666666666,0.0,58168.0,16:09:28
08/06/2021,15:51:00,15:53:12,V,,3489960.0,11.11111111111111,0.0,58169.34,16:09:29
08/06/2021,15:51:00,15:53:12,V,,3490010.0,10.277777777777777,0.0,58174.016,16:09:34
08/06/2021,15:51:00,15:53:12,V,,3490110.0,9.722222222222221,0.0,58184.016,16:09:44
08/06/2021,15:51:00,15:53:12,V,58198.0,3490250.0,9.722222222222221,0.0,58198.0,16:09:58
08/06/2021,15:51:00,15:53:12,V,,3490960.0,10.555555555555555,0.0,58268.871,16:11:09
08/06/2021,15:51:00,15:53:12,V,,3491090.0,11.11111111111111,0.0,58280.871,16:11:21
08/06/2021,15:51:00,15:53:12,V,,3491330.0,11.944444444444445,0.0,58301.69,16:11:42
08/06/2021,15:51:00,15:53:12,V,,3491370.0,12.5,0.0,58304.963,16:11:45
08/06/2021,15:51:00,15:53:12,V,58312.0,3491450.0,13.333333333333332,0.0,58312.0,16:11:52
08/06/2021,15:51:00,15:53:12,V,,3491480.0,13.88888888888889,0.0,58314.68,16:11:55
08/06/2021,15:51:00,15:53:12,V,,3491620.0,15.277777777777777,0.0,58324.28,16:12:04
08/06/2021,15:51:00,15:53:12,V,58328.0,3491670.0,15.555555555555555,0.0,58328.0,16:12:08
08/06/2021,15:51:00,15:53:12,V,,3491800.0,16.666666666666668,0.0,58336.056,16:12:16
08/06/2021,15:51:00,15:53:12,V,,3492040.0,18.055555555555554,0.0,58349.88,16:12:30
08/06/2021,15:51:00,15:53:12,V,,3492380.0,19.444444444444443,0.0,58368.013,16:12:48
08/06/2021,15:51:00,15:53:12,V,58390.0,3492820.0,20.555555555555554,0.0,58390.0,16:13:10
08/06/2021,15:51:00,15:53:12,V,58396.0,3492960.0,21.11111111111111,0.0,58396.0,16:13:16
08/06/2021,15:51:00,15:53:12,V,,3493480.0,22.22222222222222,0.0,58420.325,16:13:40
08/06/2021,15:51:00,15:53:12,V,,3493690.0,23.61111111111111,0.0,58429.489,16:13:49
08/06/2021,15:51:00,15:53:12,V,58434.0,3493790.0,24.166666666666664,0.0,58434.0,16:13:54
08/06/2021,15:51:00,15:53:12,V,,3493860.0,25.0,0.0,58436.929,16:13:57
08/06/2021,15:51:00,15:53:12,V,,3494050.0,26.38888888888889,0.0,58444.323,16:14:04
08/06/2021,15:51:00,15:53:12,V,58450.0,3494200.0,27.22222222222222,0.0,58450.0,16:14:10
08/06/2021,15:51:00,15:53:12,V,58452.0,3494250.0,27.22222222222222,0.0,58452.0,16:14:12
08/06/2021,15:51:00,15:53:12,V,58454.0,3494310.0,26.944444444444443,0.0,58454.0,16:14:14
08/06/2021,15:51:00,15:53:12,V,58460.0,3494480.0,26.944444444444443,0.0,58460.0,16:14:20
08/06/2021,15:51:00,15:53:12,V,,3495420.0,25.0,0.0,58495.902,16:14:56
08/06/2021,15:51:00,15:53:12,V,,3495610.0,23.61111111111111,0.0,58503.719,16:15:04
08/06/2021,15:51:00,15:53:12,V,,3495790.0,22.22222222222222,0.0,58511.574,16:15:12
08/06/2021,15:51:00,15:53:12,V,58514.0,3495850.0,21.944444444444443,0.0,58514.0,16:15:14
08/06/2021,15:51:00,15:53:12,V,58516.0,3495910.0,21.38888888888889,0.0,58516.0,16:15:16
08/06/2021,15:51:00,15:53:12,V,,3495960.0,20.833333333333332,0.0,58518.238,16:15:18
08/06/2021,15:51:00,15:53:12,V,58522.0,3496040.0,20.27777777777778,0.0,58522.0,16:15:22
08/06/2021,15:51:00,15:53:12,V,,3496120.0,19.444444444444443,0.0,58526.757,16:15:27
08/06/2021,15:51:00,15:53:12,V,58528.0,3496130.0,19.444444444444443,0.0,58528.0,16:15:28
08/06/2021,15:51:00,15:53:12,V,58530.0,3496200.0,18.88888888888889,0.0,58530.0,16:15:30
08/06/2021,15:51:00,15:53:12,V,,3496540.0,20.833333333333332,0.0,58548.136,16:15:48
08/06/2021,15:51:00,15:53:12,V,,3496700.0,22.22222222222222,0.0,58555.568,16:15:56
08/06/2021,15:51:00,15:53:12,V,,3496820.0,23.61111111111111,0.0,58560.805,16:16:01
08/06/2021,15:51:00,15:53:12,V,,3496920.0,25.0,0.0,58564.919,16:16:05
08/06/2021,15:51:00,15:53:12,V,,3497000.0,26.38888888888889,0.0,58568.032,16:16:08
08/06/2021,15:51:00,15:53:12,V,,3497080.0,27.77777777777778,0.0,58570.986,16:16:11
08/06/2021,15:51:00,15:53:12,V,,3497150.0,29.166666666666664,0.0,58573.445,16:16:13
08/06/2021,15:51:00,15:53:12,V,,3497230.0,30.555555555555554,0.0,58576.124,16:16:16
08/06/2021,15:51:00,15:53:12,V,,3497310.0,31.944444444444443,0.0,58578.684,16:16:19
08/06/2021,15:51:00,15:53:12,V,,3497410.0,33.333333333333336,0.0,58581.748,16:16:22
08/06/2021,15:51:00,15:53:12,V,,3497510.0,34.72222222222222,0.0,58584.686,16:16:25
08/06/2021,15:51:00,15:53:12,V,,3497620.0,36.11111111111111,0.0,58587.792,16:16:28
08/06/2021,15:51:00,15:53:12,V,,3497740.0,37.5,0.0,58591.053,16:16:31
08/06/2021,15:51:00,15:53:12,V,,3497890.0,38.888888888888886,0.0,58594.98,16:16:35
08/06/2021,15:51:00,15:53:12,V,,3498120.0,40.27777777777778,0.0,58600.79,16:16:41
08/06/2021,15:51:00,15:53:12,V,,3498420.0,41.666666666666664,0.0,58608.113,16:16:48
08/06/2021,15:51:00,15:53:12,V,58612.0,3498540.0,41.94444444444444,0.0,58612.0,16:16:52
08/06/2021,15:51:00,15:53:12,V,58614.0,3498630.0,42.22222222222222,0.0,58614.0,16:16:54
08/06/2021,15:51:00,15:53:12,V,58618.0,3498840.0,42.22222222222222,0.0,58618.0,16:16:58
08/06/2021,15:51:00,15:53:12,V,58624.0,3499020.0,42.22222222222222,0.0,58624.0,16:17:04
08/06/2021,15:51:00,15:53:12,V,,3501230.0,43.05555555555556,0.0,58675.638,16:17:56
08/06/2021,15:51:00,15:53:12,V,58678.0,3501340.0,43.05555555555556,0.0,58678.0,16:17:58
08/06/2021,15:51:00,15:53:12,V,58694.0,3502010.0,43.333333333333336,0.0,58694.0,16:18:14
08/06/2021,15:51:00,15:53:12,V,58702.0,3502350.0,42.77777777777778,0.0,58702.0,16:18:22
08/06/2021,15:51:00,15:53:12,V,58722.0,3503280.0,42.77777777777778,0.0,58722.0,16:18:42
08/06/2021,15:51:00,15:53:12,V,58726.0,3503390.0,42.77777777777778,0.0,58726.0,16:18:46
08/06/2021,15:51:00,15:53:12,V,58728.0,3503480.0,42.5,0.0,58728.0,16:18:48
08/06/2021,15:51:00,15:53:12,V,58730.0,3503620.0,42.22222222222222,0.0,58730.0,16:18:50
08/06/2021,15:51:00,15:53:12,V,,3504010.0,44.44444444444444,0.0,58739.848,16:19:00
08/06/2021,15:51:00,15:53:12,V,,3504160.0,45.833333333333336,0.0,58743.171,16:19:03
08/06/2021,15:51:00,15:53:12,V,,3504300.0,47.22222222222222,0.0,58746.18,16:19:06
08/06/2021,15:51:00,15:53:12,V,,3504430.0,48.61111111111111,0.0,58748.893,16:19:09
08/06/2021,15:51:00,15:53:12,V,,3504560.0,50.0,0.0,58751.53,16:19:12
08/06/2021,15:51:00,15:53:12,V,,3504700.0,51.388888888888886,0.0,58754.292,16:19:14
08/06/2021,15:51:00,15:53:12,V,,3504840.0,52.77777777777778,0.0,58756.98,16:19:17
08/06/2021,15:51:00,15:53:12,V,,3505010.0,54.166666666666664,0.0,58760.159,16:19:20
08/06/2021,15:51:00,15:53:12,V,,3505220.0,55.55555555555556,0.0,58763.987,16:19:24
08/06/2021,15:51:00,15:53:12,V,,3505540.0,56.94444444444444,0.0,58769.676,16:19:30
08/06/2021,15:51:00,15:53:12,V,,3506210.0,58.33333333333333,0.0,58781.3,16:19:41
08/06/2021,15:51:00,15:53:12,V,,3506570.0,59.72222222222222,0.0,58787.399,16:19:47
08/06/2021,15:51:00,15:53:12,V,,3506900.0,61.11111111111111,0.0,58792.861,16:19:53
08/06/2021,15:51:00,15:53:12,V,,3507200.0,62.5,0.0,58797.715,16:19:58
08/06/2021,15:51:00,15:53:12,V,,3507500.0,63.888888888888886,0.0,58802.462,16:20:02
08/06/2021,15:51:00,15:53:12,V,,3507810.0,65.27777777777777,0.0,58807.262,16:20:07
08/06/2021,15:51:00,15:53:12,V,,3508210.0,66.66666666666667,0.0,58813.325,16:20:13
08/06/2021,15:51:00,15:53:12,V,,3508570.0,68.05555555555556,0.0,58818.669,16:20:19
08/06/2021,15:51:00,15:53:12,V,,3508860.0,69.44444444444444,0.0,58822.888,16:20:23
08/06/2021,15:51:00,15:53:12,V,,3509120.0,70.83333333333333,0.0,58826.594,16:20:27
08/06/2021,15:51:00,15:53:12,V,,3509420.0,72.22222222222221,0.0,58830.789,16:20:31
08/06/2021,15:51:00,15:53:12,V,,3509840.0,73.61111111111111,0.0,58836.549,16:20:37
08/06/2021,15:51:00,15:53:12,V,,3510880.0,75.0,0.0,58850.545,16:20:51
08/06/2021,15:51:00,15:53:12,V,,3511840.0,76.38888888888889,0.0,58863.227,16:21:03
08/06/2021,15:51:00,15:53:12,V,,3512270.0,77.77777777777777,0.0,58868.806,16:21:09
08/06/2021,15:51:00,15:53:12,V,,3512720.0,79.16666666666667,0.0,58874.54,16:21:15
08/06/2021,15:51:00,15:53:12,V,,3513210.0,80.55555555555556,0.0,58880.676,16:21:21
08/06/2021,15:51:00,15:53:12,V,,3516220.0,79.16666666666667,0.0,58918.366,16:21:58
08/06/2021,15:51:00,15:53:12,V,,3519400.0,80.55555555555556,0.0,58958.186,16:22:38
08/06/2021,15:51:00,15:53:12,V,,3519850.0,81.94444444444444,0.0,58963.724,16:22:44
08/06/2021,15:51:00,15:53:12,V,,3520520.0,83.33333333333333,0.0,58971.832,16:22:52
08/06/2021,15:51:00,15:53:12,V,58974.0,3520630.0,83.33333333333333,0.0,58974.0,16:22:54
08/06/2021,15:51:00,15:53:12,V,,3523900.0,81.94444444444444,0.0,59013.663,16:23:34
08/06/2021,15:51:00,15:53:12,V,59014.0,3523920.0,81.94444444444444,0.0,59014.0,16:23:34
08/06/2021,15:51:00,15:53:12,V,59016.0,3524120.0,81.66666666666667,0.0,59016.0,16:23:36
08/06/2021,15:51:00,15:53:12,V,,3525220.0,80.55555555555556,0.0,59029.562,16:23:50
08/06/2021,15:51:00,15:53:12,V,59052.0,3527040.0,81.66666666666667,0.0,59052.0,16:24:12
08/06/2021,15:51:00,15:53:12,V,59054.0,3527200.0,81.66666666666667,0.0,59054.0,16:24:14
08/06/2021,15:51:00,15:53:12,V,59066.0,3528170.0,81.11111111111111,0.0,59066.0,16:24:26
08/06/2021,15:51:00,15:53:12,V,59068.0,3528340.0,80.83333333333333,0.0,59068.0,16:24:28
08/06/2021,15:51:00,15:53:12,V,59080.0,3529380.0,81.66666666666667,0.0,59080.0,16:24:40
08/06/2021,15:51:00,15:53:12,V,,3529500.0,81.94444444444444,0.0,59081.515,16:24:42
08/06/2021,15:51:00,15:53:12,V,,3533560.0,80.55555555555556,0.0,59131.485,16:25:31
08/06/2021,15:51:00,15:53:12,V,59134.0,3533820.0,79.72222222222221,0.0,59134.0,16:25:34
08/06/2021,15:51:00,15:53:12,V,,3533930.0,79.16666666666667,0.0,59135.313,16:25:35
08/06/2021,15:51:00,15:53:12,V,59136.0,3533990.0,79.16666666666667,0.0,59136.0,16:25:36
08/06/2021,15:51:00,15:53:12,V,59148.0,3534940.0,78.88888888888889,0.0,59148.0,16:25:48
08/06/2021,15:51:00,15:53:12,V,59150.0,3535010.0,78.88888888888889,0.0,59150.0,16:25:50
08/06/2021,15:51:00,15:53:12,V,59154.0,3535430.0,78.88888888888889,0.0,59154.0,16:25:54
08/06/2021,15:51:00,15:53:12,V,59156.0,3535570.0,78.61111111111111,0.0,59156.0,16:25:56
08/06/2021,15:51:00,15:53:12,V,59158.0,3535630.0,78.61111111111111,0.0,59158.0,16:25:58
08/06/2021,15:51:00,15:53:12,V,,3537210.0,80.55555555555556,0.0,59177.603,16:26:18
08/06/2021,15:51:00,15:53:12,V,59192.0,3538390.0,80.55555555555556,0.0,59192.0,16:26:32
08/06/2021,15:51:00,15:53:12,V,59194.0,3538500.0,80.27777777777777,0.0,59194.0,16:26:34
08/06/2021,15:51:00,15:53:12,V,,3538870.0,79.16666666666667,0.0,59198.179,16:26:38
08/06/2021,15:51:00,15:53:12,V,59214.0,3540150.0,78.05555555555556,0.0,59214.0,16:26:54
08/06/2021,15:51:00,15:53:12,V,59218.0,3540450.0,78.33333333333333,0.0,59218.0,16:26:58
08/06/2021,15:51:00,15:53:12,V,59220.0,3540550.0,78.33333333333333,0.0,59220.0,16:27:00
08/06/2021,15:51:00,15:53:12,V,,3540820.0,77.77777777777777,0.0,59222.909,16:27:03
08/06/2021,15:51:00,15:53:12,V,59230.0,3541410.0,76.66666666666667,0.0,59230.0,16:27:10
08/06/2021,15:51:00,15:53:12,V,,3541430.0,76.38888888888889,0.0,59230.275,16:27:10
08/06/2021,15:51:00,15:53:12,V,,3541760.0,75.0,0.0,59234.635,16:27:15
08/06/2021,15:51:00,15:53:12,V,59238.0,3542010.0,74.16666666666667,0.0,59238.0,16:27:18
08/06/2021,15:51:00,15:53:12,V,59246.0,3542570.0,74.16666666666667,0.0,59246.0,16:27:26
08/06/2021,15:51:00,15:53:12,V,59252.0,3542980.0,75.0,0.0,59252.0,16:27:32
08/06/2021,15:51:00,15:53:12,V,59264.0,3543870.0,74.16666666666667,0.0,59264.0,16:27:44
08/06/2021,15:51:00,15:53:12,V,,3544350.0,73.61111111111111,0.0,59270.988,16:27:51
08/06/2021,15:51:00,15:53:12,V,59282.0,3545120.0,72.77777777777777,0.0,59282.0,16:28:02
08/06/2021,15:51:00,15:53:12,V,,3545300.0,72.22222222222221,0.0,59283.826,16:28:04
08/06/2021,15:51:00,15:53:12,V,59284.0,3545360.0,72.22222222222221,0.0,59284.0,16:28:04
08/06/2021,15:51:00,15:53:12,V,59286.0,3545490.0,71.94444444444444,0.0,59286.0,16:28:06
08/06/2021,15:51:00,15:53:12,V,,3551200.0,73.61111111111111,0.0,59365.081,16:29:25
08/06/2021,15:51:00,15:53:12,V,,3554880.0,72.22222222222221,0.0,59415.55,16:30:16
08/06/2021,15:51:00,15:53:12,V,59422.0,3555300.0,71.94444444444444,0.0,59422.0,16:30:22
08/06/2021,15:51:00,15:53:12,V,59426.0,3555570.0,72.22222222222221,0.0,59426.0,16:30:26
08/06/2021,15:51:00,15:53:12,V,59438.0,3556440.0,72.77777777777777,0.0,59438.0,16:30:38
08/06/2021,15:51:00,15:53:12,V,59440.0,3556590.0,72.5,0.0,59440.0,16:30:40
08/06/2021,15:51:00,15:53:12,V,,3557280.0,70.83333333333333,0.0,59448.893,16:30:49
08/06/2021,15:51:00,15:53:12,V,59450.0,3557410.0,70.27777777777777,0.0,59450.0,16:30:50
08/06/2021,15:51:00,15:53:12,V,,3557540.0,69.44444444444444,0.0,59452.465,16:30:52
08/06/2021,15:51:00,15:53:12,V,,3557780.0,68.05555555555556,0.0,59455.956,16:30:56
08/06/2021,15:51:00,15:53:12,V,,3558050.0,66.66666666666667,0.0,59459.965,16:31:00
08/06/2021,15:51:00,15:53:12,V,59480.0,3559340.0,66.11111111111111,0.0,59480.0,16:31:20
08/06/2021,15:51:00,15:53:12,V,59482.0,3559490.0,65.55555555555556,0.0,59482.0,16:31:22
08/06/2021,15:51:00,15:53:12,V,,3559590.0,65.27777777777777,0.0,59483.889,16:31:24
08/06/2021,15:51:00,15:53:12,V,,3559930.0,63.888888888888886,0.0,59489.154,16:31:29
08/06/2021,15:51:00,15:53:12,V,,3560250.0,62.5,0.0,59494.217,16:31:34
08/06/2021,15:51:00,15:53:12,V,,3561030.0,61.11111111111111,0.0,59506.838,16:31:47
08/06/2021,15:51:00,15:53:12,V,,3562240.0,59.72222222222222,0.0,59526.865,16:32:07
08/06/2021,15:51:00,15:53:12,V,,3563710.0,61.11111111111111,0.0,59551.196,16:32:31
08/06/2021,15:51:00,15:53:12,V,59554.0,3563860.0,61.666666666666664,0.0,59554.0,16:32:34
08/06/2021,15:51:00,15:53:12,V,,3564020.0,62.5,0.0,59555.896,16:32:36
08/06/2021,15:51:00,15:53:12,V,,3564350.0,63.888888888888886,0.0,59561.118,16:32:41
08/06/2021,15:51:00,15:53:12,V,,3564710.0,65.27777777777777,0.0,59566.692,16:32:47
08/06/2021,15:51:00,15:53:12,V,,3565070.0,66.66666666666667,0.0,59572.149,16:32:52
08/06/2021,15:51:00,15:53:12,V,,3565450.0,68.05555555555556,0.0,59577.79,16:32:58
08/06/2021,15:51:00,15:53:12,V,,3565830.0,69.44444444444444,0.0,59583.317,16:33:03
08/06/2021,15:51:00,15:53:12,V,,3566230.0,70.83333333333333,0.0,59589.02,16:33:09
08/06/2021,15:51:00,15:53:12,V,,3566640.0,72.22222222222221,0.0,59594.752,16:33:15
08/06/2021,15:51:00,15:53:12,V,,3567060.0,73.61111111111111,0.0,59600.512,16:33:21
08/06/2021,15:51:00,15:53:12,V,59602.0,3567220.0,73.88888888888889,0.0,59602.0,16:33:22
08/06/2021,15:51:00,15:53:12,V,59606.0,3567440.0,74.16666666666667,0.0,59606.0,16:33:26
08/06/2021,15:51:00,15:53:12,V,,3568430.0,72.22222222222221,0.0,59619.68,16:33:40
08/06/2021,15:51:00,15:53:12,V,59630.0,3569160.0,71.38888888888889,0.0,59630.0,16:33:50
08/06/2021,15:51:00,15:53:12,V,,3569650.0,70.83333333333333,0.0,59636.457,16:33:56
08/06/2021,15:51:00,15:53:12,V,,3570970.0,69.44444444444444,0.0,59655.277,16:34:15
08/06/2021,15:51:00,15:53:12,V,,3572180.0,70.83333333333333,0.0,59672.528,16:34:33
08/06/2021,15:51:00,15:53:12,V,59680.0,3572740.0,70.83333333333333,0.0,59680.0,16:34:40
08/06/2021,15:51:00,15:53:12,V,59682.0,3572910.0,70.55555555555556,0.0,59682.0,16:34:42
08/06/2021,15:51:00,15:53:12,V,,3573830.0,69.44444444444444,0.0,59695.965,16:34:56
08/06/2021,15:51:00,15:53:12,V,,3575790.0,70.83333333333333,0.0,59723.91,16:35:24
08/06/2021,15:51:00,15:53:12,V,59726.0,3575880.0,71.11111111111111,0.0,59726.0,16:35:26
08/06/2021,15:51:00,15:53:12,V,59728.0,3575970.0,71.38888888888889,0.0,59728.0,16:35:28
08/06/2021,15:51:00,15:53:12,V,,3579890.0,69.44444444444444,0.0,59783.148,16:36:23
08/06/2021,15:51:00,15:53:12,V,,3581850.0,70.83333333333333,0.0,59811.093,16:36:51
08/06/2021,15:51:00,15:53:12,V,,3582520.0,69.44444444444444,0.0,59820.645,16:37:01
08/06/2021,15:51:00,15:53:12,V,,3582820.0,68.05555555555556,0.0,59825.009,16:37:05
08/06/2021,15:51:00,15:53:12,V,,3583060.0,66.66666666666667,0.0,59828.572,16:37:09
08/06/2021,15:51:00,15:53:12,V,,3583340.0,65.27777777777777,0.0,59832.816,16:37:13
08/06/2021,15:51:00,15:53:12,V,59838.0,3583710.0,64.44444444444444,0.0,59838.0,16:37:18
08/06/2021,15:51:00,15:53:12,V,59842.0,3583890.0,64.16666666666667,0.0,59842.0,16:37:22
08/06/2021,15:51:00,15:53:12,V,,3583910.0,63.888888888888886,0.0,59842.31,16:37:22
08/06/2021,15:51:00,15:53:12,V,,3586140.0,65.27777777777777,0.0,59876.839,16:37:57
08/06/2021,15:51:00,15:53:12,V,,3586920.0,63.888888888888886,0.0,59888.916,16:38:09
08/06/2021,15:51:00,15:53:12,V,,3587530.0,62.5,0.0,59898.569,16:38:19
08/06/2021,15:51:00,15:53:12,V,,3588540.0,61.11111111111111,0.0,59914.911,16:38:35
08/06/2021,15:51:00,15:53:12,V,,3589490.0,62.5,0.0,59930.282,16:38:50
08/06/2021,15:51:00,15:53:12,V,,3589820.0,63.888888888888886,0.0,59935.503,16:38:56
08/06/2021,15:51:00,15:53:12,V,59938.0,3589980.0,64.16666666666667,0.0,59938.0,16:38:58
08/06/2021,15:51:00,15:53:12,V,,3591640.0,65.27777777777777,0.0,59962.903,16:39:23
08/06/2021,15:51:00,15:53:12,V,,3592040.0,66.66666666666667,0.0,59968.967,16:39:29
08/06/2021,15:51:00,15:53:12,V,,3592740.0,68.05555555555556,0.0,59979.358,16:39:39
08/06/2021,15:51:00,15:53:12,V,,3593130.0,69.44444444444444,0.0,59985.031,16:39:45
08/06/2021,15:51:00,15:53:12,V,,3593520.0,70.83333333333333,0.0,59990.591,16:39:51
08/06/2021,15:51:00,15:53:12,V,,3593930.0,72.22222222222221,0.0,59996.323,16:39:56
