Jour circulation,Depart theo SAT,Depart real SAT,Type,timestamps_secs,Distance,Vitesse,reconstructed_times,reconstructed_times_str,seg_number
03/06/2021,11:00:00,11:00:00,V,,2351040.0,0.0,39596.0,10:59:56,
03/06/2021,11:00:00,11:00:00,V,39614.0,2351050.0,1.1111111111111112,39614.0,11:00:14,
03/06/2021,11:00:00,11:00:00,V,39614.0,2351050.0,1.1111111111111112,39614.0,11:00:14,0.0
03/06/2021,11:00:00,11:00:00,V,,2351060.0,2.2222222222222223,39623.165,11:00:23,0.0
03/06/2021,11:00:00,11:00:00,V,,2351070.0,2.7777777777777777,39627.165,11:00:27,0.0
03/06/2021,11:00:00,11:00:00,V,,2351080.0,3.611111111111111,39630.295,11:00:30,0.0
03/06/2021,11:00:00,11:00:00,V,,2351090.0,4.166666666666667,39632.867,11:00:33,0.0
03/06/2021,11:00:00,11:00:00,V,,2351110.0,5.0,39637.23,11:00:37,0.0
03/06/2021,11:00:00,11:00:00,V,,2351120.0,5.555555555555555,39639.125,11:00:39,0.0
03/06/2021,11:00:00,11:00:00,V,,2351140.0,6.388888888888888,39642.474,11:00:42,0.0
03/06/2021,11:00:00,11:00:00,V,,2351160.0,6.944444444444445,39645.474,11:00:45,0.0
03/06/2021,11:00:00,11:00:00,V,,2351190.0,7.777777777777778,39649.549,11:00:50,0.0
03/06/2021,11:00:00,11:00:00,V,39654.0,2351200.0,7.777777777777778,39654.0,11:00:54,0.0
03/06/2021,11:00:00,11:00:00,V,39656.0,2351210.0,7.777777777777778,39656.0,11:00:56,0.0
03/06/2021,11:00:00,11:00:00,V,39668.0,2351310.0,7.5,39668.0,11:01:08,0.0
03/06/2021,11:00:00,11:00:00,V,39672.0,2351330.0,7.5,39672.0,11:01:12,0.0
03/06/2021,11:00:00,11:00:00,V,39704.0,2351570.0,7.5,39704.0,11:01:44,0.0
03/06/2021,11:00:00,11:00:00,V,,2351850.0,8.333333333333334,39738.857,11:02:19,0.0
03/06/2021,11:00:00,11:00:00,V,,2351890.0,9.166666666666666,39743.429,11:02:23,0.0
03/06/2021,11:00:00,11:00:00,V,,2351920.0,9.722222222222221,39746.605,11:02:27,0.0
03/06/2021,11:00:00,11:00:00,V,,2351950.0,10.555555555555555,39749.564,11:02:30,0.0
03/06/2021,11:00:00,11:00:00,V,39750.0,2351960.0,10.555555555555555,39750.0,11:02:30,0.0
03/06/2021,11:00:00,11:00:00,V,,2351970.0,11.11111111111111,39751.114,11:02:31,0.0
03/06/2021,11:00:00,11:00:00,V,,2352010.0,11.944444444444445,39754.583,11:02:35,0.0
03/06/2021,11:00:00,11:00:00,V,,2352030.0,12.5,39756.22,11:02:36,0.0
03/06/2021,11:00:00,11:00:00,V,,2352080.0,13.88888888888889,39760.009,11:02:40,0.0
03/06/2021,11:00:00,11:00:00,V,,2352130.0,15.277777777777777,39763.438,11:02:43,0.0
03/06/2021,11:00:00,11:00:00,V,,2352190.0,16.666666666666668,39767.194,11:02:47,0.0
03/06/2021,11:00:00,11:00:00,V,,2352250.0,18.055555555555554,39770.65,11:02:51,0.0
03/06/2021,11:00:00,11:00:00,V,,2352330.0,19.444444444444443,39774.917,11:02:55,0.0
03/06/2021,11:00:00,11:00:00,V,,2352440.0,20.833333333333332,39780.379,11:03:00,0.0
03/06/2021,11:00:00,11:00:00,V,39782.0,2352470.0,21.11111111111111,39782.0,11:03:02,0.0
03/06/2021,11:00:00,11:00:00,V,,2352560.0,22.22222222222222,39786.361,11:03:06,0.0
03/06/2021,11:00:00,11:00:00,V,,2352700.0,23.61111111111111,39792.471,11:03:12,0.0
03/06/2021,11:00:00,11:00:00,V,,2352820.0,25.0,39797.408,11:03:17,0.0
03/06/2021,11:00:00,11:00:00,V,,2352930.0,26.38888888888889,39801.689,11:03:22,0.0
03/06/2021,11:00:00,11:00:00,V,39806.0,2353040.0,27.22222222222222,39806.0,11:03:26,0.0
03/06/2021,11:00:00,11:00:00,V,,2353170.0,27.77777777777778,39811.257,11:03:31,0.0
03/06/2021,11:00:00,11:00:00,V,,2353360.0,29.166666666666664,39817.93,11:03:38,0.0
03/06/2021,11:00:00,11:00:00,V,,2353560.0,30.555555555555554,39824.628,11:03:45,0.0
03/06/2021,11:00:00,11:00:00,V,39830.0,2353710.0,31.38888888888889,39830.0,11:03:50,0.0
03/06/2021,11:00:00,11:00:00,V,39842.0,2354080.0,31.666666666666664,39842.0,11:04:02,0.0
03/06/2021,11:00:00,11:00:00,V,39844.0,2354130.0,31.666666666666664,39844.0,11:04:04,0.0
03/06/2021,11:00:00,11:00:00,V,39848.0,2354290.0,31.38888888888889,39848.0,11:04:08,0.0
03/06/2021,11:00:00,11:00:00,V,39850.0,2354350.0,31.38888888888889,39850.0,11:04:10,0.0
03/06/2021,11:00:00,11:00:00,V,39854.0,2354460.0,31.38888888888889,39854.0,11:04:14,0.0
03/06/2021,11:00:00,11:00:00,V,39874.0,2355090.0,31.666666666666664,39874.0,11:04:34,0.0
03/06/2021,11:00:00,11:00:00,V,,2355250.0,31.944444444444443,39878.336,11:04:38,0.0
03/06/2021,11:00:00,11:00:00,V,,2355480.0,33.333333333333336,39885.382,11:04:45,0.0
03/06/2021,11:00:00,11:00:00,V,,2355710.0,34.72222222222222,39892.142,11:04:52,0.0
03/06/2021,11:00:00,11:00:00,V,39896.0,2355870.0,35.55555555555556,39896.0,11:04:56,0.0
03/06/2021,11:00:00,11:00:00,V,39898.0,2355880.0,35.55555555555556,39898.0,11:04:58,0.0
03/06/2021,11:00:00,11:00:00,V,,2355930.0,36.11111111111111,39898.879,11:04:59,0.0
03/06/2021,11:00:00,11:00:00,V,39906.0,2356210.0,37.22222222222222,39906.0,11:05:06,0.0
03/06/2021,11:00:00,11:00:00,V,39908.0,2356250.0,37.22222222222222,39908.0,11:05:08,0.0
03/06/2021,11:00:00,11:00:00,V,39914.0,2356510.0,36.94444444444444,39914.0,11:05:14,0.0
03/06/2021,11:00:00,11:00:00,V,39916.0,2356550.0,36.94444444444444,39916.0,11:05:16,0.0
03/06/2021,11:00:00,11:00:00,V,39918.0,2356610.0,36.94444444444444,39918.0,11:05:18,0.0
03/06/2021,11:00:00,11:00:00,V,,2356880.0,37.5,39925.094,11:05:25,0.0
03/06/2021,11:00:00,11:00:00,V,39926.0,2356920.0,37.5,39926.0,11:05:26,0.0
03/06/2021,11:00:00,11:00:00,V,39928.0,2356980.0,37.5,39928.0,11:05:28,0.0
03/06/2021,11:00:00,11:00:00,V,39934.0,2357210.0,37.22222222222222,39934.0,11:05:34,0.0
03/06/2021,11:00:00,11:00:00,V,39936.0,2357280.0,37.22222222222222,39936.0,11:05:36,0.0
03/06/2021,11:00:00,11:00:00,V,39942.0,2357530.0,37.5,39942.0,11:05:42,0.0
03/06/2021,11:00:00,11:00:00,V,39944.0,2357580.0,37.5,39944.0,11:05:44,0.0
03/06/2021,11:00:00,11:00:00,V,39954.0,2357970.0,37.22222222222222,39954.0,11:05:54,0.0
03/06/2021,11:00:00,11:00:00,V,39956.0,2358060.0,36.94444444444444,39956.0,11:05:56,0.0
03/06/2021,11:00:00,11:00:00,V,39974.0,2358680.0,37.22222222222222,39974.0,11:06:14,0.0
03/06/2021,11:00:00,11:00:00,V,39976.0,2358820.0,37.22222222222222,39976.0,11:06:16,0.0
03/06/2021,11:00:00,11:00:00,V,39980.0,2358910.0,36.94444444444444,39980.0,11:06:20,0.0
03/06/2021,11:00:00,11:00:00,V,39992.0,2359380.0,37.22222222222222,39992.0,11:06:32,0.0
03/06/2021,11:00:00,11:00:00,V,40000.0,2359690.0,37.5,40000.0,11:06:40,0.0
03/06/2021,11:00:00,11:00:00,V,40002.0,2359730.0,37.5,40002.0,11:06:42,0.0
