Jour circulation,Depart theo SAT,Depart real SAT,Type,timestamps_secs,Distance,Vitesse,reconstructed_times,reconstructed_times_str,seg_number
14/04/2021,17:04:00,17:14:22,V,,403040.0,0.0,62064.765,17:14:25,
14/04/2021,17:04:00,17:14:22,V,,403050.0,2.2222222222222223,62073.765,17:14:34,
14/04/2021,17:04:00,17:14:22,V,62078.0,403060.0,2.5,62078.0,17:14:38,
14/04/2021,17:04:00,17:14:22,V,62078.0,403060.0,2.5,62078.0,17:14:38,0.0
14/04/2021,17:04:00,17:14:22,V,62086.0,403080.0,2.5,62086.0,17:14:46,0.0
14/04/2021,17:04:00,17:14:22,V,,403090.0,2.7777777777777777,62090.18,17:14:50,0.0
14/04/2021,17:04:00,17:14:22,V,62094.0,403100.0,3.0555555555555554,62094.0,17:14:54,0.0
14/04/2021,17:04:00,17:14:22,V,,403110.0,4.166666666666667,62097.276,17:14:57,0.0
14/04/2021,17:04:00,17:14:22,V,,403130.0,5.0,62101.64,17:15:02,0.0
14/04/2021,17:04:00,17:14:22,V,,403140.0,5.555555555555555,62103.535,17:15:04,0.0
14/04/2021,17:04:00,17:14:22,V,,403160.0,6.388888888888888,62106.884,17:15:07,0.0
14/04/2021,17:04:00,17:14:22,V,,403170.0,6.944444444444445,62108.384,17:15:08,0.0
14/04/2021,17:04:00,17:14:22,V,,403200.0,7.777777777777778,62112.459,17:15:12,0.0
14/04/2021,17:04:00,17:14:22,V,,403220.0,8.333333333333334,62114.942,17:15:15,0.0
14/04/2021,17:04:00,17:14:22,V,,403240.0,9.166666666666666,62117.228,17:15:17,0.0
14/04/2021,17:04:00,17:14:22,V,,403260.0,9.722222222222221,62119.345,17:15:19,0.0
14/04/2021,17:04:00,17:14:22,V,,403290.0,10.555555555555555,62122.304,17:15:22,0.0
14/04/2021,17:04:00,17:14:22,V,,403310.0,11.11111111111111,62124.15,17:15:24,0.0
14/04/2021,17:04:00,17:14:22,V,,403340.0,11.944444444444445,62126.753,17:15:27,0.0
14/04/2021,17:04:00,17:14:22,V,,403360.0,12.5,62128.389,17:15:28,0.0
14/04/2021,17:04:00,17:14:22,V,,403430.0,13.88888888888889,62133.694,17:15:34,0.0
14/04/2021,17:04:00,17:14:22,V,,403490.0,15.277777777777777,62137.809,17:15:38,0.0
14/04/2021,17:04:00,17:14:22,V,62144.0,403580.0,16.38888888888889,62144.0,17:15:44,0.0
14/04/2021,17:04:00,17:14:22,V,62146.0,403610.0,16.38888888888889,62146.0,17:15:46,0.0
14/04/2021,17:04:00,17:14:22,V,62160.0,403830.0,16.38888888888889,62160.0,17:16:00,0.0
14/04/2021,17:04:00,17:14:22,V,62162.0,403870.0,16.38888888888889,62162.0,17:16:02,0.0
14/04/2021,17:04:00,17:14:22,V,62164.0,403890.0,16.38888888888889,62164.0,17:16:04,0.0
14/04/2021,17:04:00,17:14:22,V,,403920.0,16.666666666666668,62165.183,17:16:05,0.0
14/04/2021,17:04:00,17:14:22,V,,404240.0,18.055555555555554,62183.615,17:16:24,0.0
14/04/2021,17:04:00,17:14:22,V,,404420.0,19.444444444444443,62193.215,17:16:33,0.0
14/04/2021,17:04:00,17:14:22,V,62202.0,404610.0,20.833333333333332,62202.0,17:16:42,0.0
14/04/2021,17:04:00,17:14:22,V,62204.0,404620.0,20.833333333333332,62204.0,17:16:44,0.0
14/04/2021,17:04:00,17:14:22,V,62210.0,404750.0,21.666666666666668,62210.0,17:16:50,0.0
14/04/2021,17:04:00,17:14:22,V,62212.0,404780.0,21.666666666666668,62212.0,17:16:52,0.0
14/04/2021,17:04:00,17:14:22,V,62226.0,405110.0,21.38888888888889,62226.0,17:17:06,0.0
14/04/2021,17:04:00,17:14:22,V,62236.0,405300.0,20.833333333333332,62236.0,17:17:16,0.0
14/04/2021,17:04:00,17:14:22,V,62238.0,405340.0,20.833333333333332,62238.0,17:17:18,0.0
14/04/2021,17:04:00,17:14:22,V,62258.0,405770.0,21.38888888888889,62258.0,17:17:38,0.0
14/04/2021,17:04:00,17:14:22,V,,405930.0,22.22222222222222,62265.544,17:17:46,0.0
14/04/2021,17:04:00,17:14:22,V,62268.0,405980.0,22.22222222222222,62268.0,17:17:48,0.0
14/04/2021,17:04:00,17:14:22,V,62284.0,406340.0,22.22222222222222,62284.0,17:18:04,0.0
14/04/2021,17:04:00,17:14:22,V,62286.0,406390.0,22.22222222222222,62286.0,17:18:06,0.0
14/04/2021,17:04:00,17:14:22,V,62292.0,406520.0,22.77777777777778,62292.0,17:18:12,0.0
14/04/2021,17:04:00,17:14:22,V,,406910.0,23.61111111111111,62308.64,17:18:29,0.0
14/04/2021,17:04:00,17:14:22,V,62352.0,407950.0,24.166666666666664,62352.0,17:19:12,0.0
14/04/2021,17:04:00,17:14:22,V,62400.0,409140.0,24.166666666666664,62400.0,17:20:00,0.0
14/04/2021,17:04:00,17:14:22,V,62462.0,410640.0,24.444444444444443,62462.0,17:21:02,0.0
14/04/2021,17:04:00,17:14:22,V,,411050.0,25.0,62478.541,17:21:19,0.0
14/04/2021,17:04:00,17:14:22,V,,411260.0,26.38888888888889,62486.714,17:21:27,0.0
