Jour circulation,Depart theo SAT,Depart real SAT,Type,timestamps_secs,Distance,Vitesse,reconstructed_times,reconstructed_times_str,seg_number
14/04/2021,13:52:00,13:51:46,V,,2245280.0,0.0,49913.371,13:51:53,
14/04/2021,13:52:00,13:51:46,V,,2245290.0,2.7777777777777777,49920.571,13:52:01,
14/04/2021,13:52:00,13:51:46,V,49924.0,2245300.0,3.0555555555555554,49924.0,13:52:04,
14/04/2021,13:52:00,13:51:46,V,49924.0,2245300.0,3.0555555555555554,49924.0,13:52:04,0.0
14/04/2021,13:52:00,13:51:46,V,49930.0,2245320.0,3.0555555555555554,49930.0,13:52:10,0.0
14/04/2021,13:52:00,13:51:46,V,,2245330.0,3.611111111111111,49934.059,13:52:14,0.0
14/04/2021,13:52:00,13:51:46,V,,2245340.0,4.166666666666667,49936.631,13:52:17,0.0
14/04/2021,13:52:00,13:51:46,V,,2245360.0,5.0,49940.995,13:52:21,0.0
14/04/2021,13:52:00,13:51:46,V,49944.0,2245370.0,5.277777777777778,49944.0,13:52:24,0.0
14/04/2021,13:52:00,13:51:46,V,,2245380.0,5.555555555555555,49945.441,13:52:25,0.0
14/04/2021,13:52:00,13:51:46,V,,2245410.0,6.388888888888888,49950.465,13:52:30,0.0
14/04/2021,13:52:00,13:51:46,V,,2245440.0,6.944444444444445,49954.965,13:52:35,0.0
14/04/2021,13:52:00,13:51:46,V,49956.0,2245450.0,6.944444444444445,49956.0,13:52:36,0.0
14/04/2021,13:52:00,13:51:46,V,49962.0,2245480.0,7.5,49962.0,13:52:42,0.0
14/04/2021,13:52:00,13:51:46,V,,2245490.0,7.777777777777778,49963.0,13:52:43,0.0
14/04/2021,13:52:00,13:51:46,V,49964.0,2245500.0,7.5,49964.0,13:52:44,0.0
14/04/2021,13:52:00,13:51:46,V,,2245570.0,6.944444444444445,49973.596,13:52:54,0.0
14/04/2021,13:52:00,13:51:46,V,49984.0,2245640.0,6.388888888888888,49984.0,13:53:04,0.0
14/04/2021,13:52:00,13:51:46,V,49986.0,2245660.0,6.388888888888888,49986.0,13:53:06,0.0
14/04/2021,13:52:00,13:51:46,V,49998.0,2245740.0,7.5,49998.0,13:53:18,0.0
14/04/2021,13:52:00,13:51:46,V,,2245750.0,7.777777777777778,50000.012,13:53:20,0.0
14/04/2021,13:52:00,13:51:46,V,50002.0,2245760.0,7.777777777777778,50002.0,13:53:22,0.0
14/04/2021,13:52:00,13:51:46,V,50004.0,2245780.0,7.777777777777778,50004.0,13:53:24,0.0
14/04/2021,13:52:00,13:51:46,V,50010.0,2245840.0,8.055555555555555,50010.0,13:53:30,0.0
14/04/2021,13:52:00,13:51:46,V,50012.0,2245850.0,8.055555555555555,50012.0,13:53:32,0.0
14/04/2021,13:52:00,13:51:46,V,50014.0,2245860.0,8.055555555555555,50014.0,13:53:34,0.0
14/04/2021,13:52:00,13:51:46,V,,2245960.0,6.944444444444445,50026.947,13:53:47,0.0
14/04/2021,13:52:00,13:51:46,V,50028.0,2245970.0,6.944444444444445,50028.0,13:53:48,0.0
14/04/2021,13:52:00,13:51:46,V,50034.0,2246010.0,6.388888888888888,50034.0,13:53:54,0.0
14/04/2021,13:52:00,13:51:46,V,50036.0,2246020.0,6.388888888888888,50036.0,13:53:56,0.0
14/04/2021,13:52:00,13:51:46,V,50042.0,2246060.0,7.222222222222222,50042.0,13:54:02,0.0
14/04/2021,13:52:00,13:51:46,V,50044.0,2246070.0,7.5,50044.0,13:54:04,0.0
14/04/2021,13:52:00,13:51:46,V,50046.0,2246090.0,7.777777777777778,50046.0,13:54:06,0.0
14/04/2021,13:52:00,13:51:46,V,,2246140.0,9.166666666666666,50051.833,13:54:12,0.0
14/04/2021,13:52:00,13:51:46,V,,2246160.0,9.722222222222221,50053.951,13:54:14,0.0
14/04/2021,13:52:00,13:51:46,V,,2246190.0,10.555555555555555,50056.91,13:54:17,0.0
14/04/2021,13:52:00,13:51:46,V,,2246210.0,11.11111111111111,50058.756,13:54:19,0.0
14/04/2021,13:52:00,13:51:46,V,,2246250.0,11.944444444444445,50062.226,13:54:22,0.0
14/04/2021,13:52:00,13:51:46,V,,2246270.0,12.5,50063.862,13:54:24,0.0
14/04/2021,13:52:00,13:51:46,V,,2246330.0,13.88888888888889,50068.41,13:54:28,0.0
14/04/2021,13:52:00,13:51:46,V,,2246390.0,15.277777777777777,50072.524,13:54:33,0.0
14/04/2021,13:52:00,13:51:46,V,,2246460.0,16.666666666666668,50076.907,13:54:37,0.0
14/04/2021,13:52:00,13:51:46,V,,2246540.0,18.055555555555554,50081.515,13:54:42,0.0
14/04/2021,13:52:00,13:51:46,V,50082.0,2246550.0,18.055555555555554,50082.0,13:54:42,0.0
14/04/2021,13:52:00,13:51:46,V,50084.0,2246570.0,18.333333333333332,50084.0,13:54:44,0.0
14/04/2021,13:52:00,13:51:46,V,50086.0,2246630.0,19.166666666666668,50086.0,13:54:46,0.0
14/04/2021,13:52:00,13:51:46,V,50088.0,2246640.0,19.166666666666668,50088.0,13:54:48,0.0
14/04/2021,13:52:00,13:51:46,V,,2246770.0,20.833333333333332,50093.687,13:54:54,0.0
14/04/2021,13:52:00,13:51:46,V,,2246900.0,22.22222222222222,50099.726,13:55:00,0.0
14/04/2021,13:52:00,13:51:46,V,,2247060.0,23.61111111111111,50106.708,13:55:07,0.0
