Jour circulation,Depart theo SAT,Depart real SAT,Type,timestamps_secs,Distance,Vitesse,seg_number,reconstructed_times,reconstructed_times_str
01/06/2021,11:00:00,10:59:54,V,,497130.0,34.72222222222222,0.0,39927.923,11:05:28
01/06/2021,11:00:00,10:59:54,V,39942.0,497650.0,35.55555555555556,0.0,39942.0,11:05:42
01/06/2021,11:00:00,10:59:54,V,39944.0,497660.0,35.55555555555556,0.0,39944.0,11:05:44
01/06/2021,11:00:00,10:59:54,V,39946.0,497750.0,35.833333333333336,0.0,39946.0,11:05:46
01/06/2021,11:00:00,10:59:54,V,,497800.0,36.11111111111111,0.0,39946.757,11:05:47
01/06/2021,11:00:00,10:59:54,V,39950.0,497940.0,36.11111111111111,0.0,39950.0,11:05:50
01/06/2021,11:00:00,10:59:54,V,39952.0,497980.0,36.388888888888886,0.0,39952.0,11:05:52
01/06/2021,11:00:00,10:59:54,V,39954.0,498050.0,36.11111111111111,0.0,39954.0,11:05:54
01/06/2021,11:00:00,10:59:54,V,39962.0,498360.0,36.11111111111111,0.0,39962.0,11:06:02
01/06/2021,11:00:00,10:59:54,V,39964.0,498410.0,35.833333333333336,0.0,39964.0,11:06:04
01/06/2021,11:00:00,10:59:54,V,39984.0,499110.0,35.0,0.0,39984.0,11:06:24
01/06/2021,11:00:00,10:59:54,V,39986.0,499160.0,35.0,0.0,39986.0,11:06:26
01/06/2021,11:00:00,10:59:54,V,,499260.0,34.72222222222222,0.0,39988.714,11:06:29
01/06/2021,11:00:00,10:59:54,V,39990.0,499310.0,34.72222222222222,0.0,39990.0,11:06:30
01/06/2021,11:00:00,10:59:54,V,39992.0,499370.0,34.72222222222222,0.0,39992.0,11:06:32
01/06/2021,11:00:00,10:59:54,V,39998.0,499590.0,35.0,0.0,39998.0,11:06:38
01/06/2021,11:00:00,10:59:54,V,40002.0,499750.0,35.27777777777778,0.0,40002.0,11:06:42
01/06/2021,11:00:00,10:59:54,V,40004.0,499800.0,35.27777777777778,0.0,40004.0,11:06:44
01/06/2021,11:00:00,10:59:54,V,,500220.0,36.11111111111111,0.0,40015.777,11:06:56
01/06/2021,11:00:00,10:59:54,V,40024.0,500520.0,36.94444444444444,0.0,40024.0,11:07:04
01/06/2021,11:00:00,10:59:54,V,40026.0,500600.0,37.22222222222222,0.0,40026.0,11:07:06
01/06/2021,11:00:00,10:59:54,V,40028.0,500670.0,37.22222222222222,0.0,40028.0,11:07:08
01/06/2021,11:00:00,10:59:54,V,40034.0,500880.0,37.22222222222222,0.0,40034.0,11:07:14
01/06/2021,11:00:00,10:59:54,V,40036.0,500980.0,36.94444444444444,0.0,40036.0,11:07:16
01/06/2021,11:00:00,10:59:54,V,40046.0,501340.0,35.833333333333336,0.0,40046.0,11:07:26
01/06/2021,11:00:00,10:59:54,V,40048.0,501380.0,35.833333333333336,0.0,40048.0,11:07:28
01/06/2021,11:00:00,10:59:54,V,40058.0,501790.0,36.666666666666664,0.0,40058.0,11:07:38
01/06/2021,11:00:00,10:59:54,V,,502070.0,37.5,0.0,40065.58,11:07:46
01/06/2021,11:00:00,10:59:54,V,40068.0,502160.0,37.77777777777778,0.0,40068.0,11:07:48
01/06/2021,11:00:00,10:59:54,V,,502370.0,38.888888888888886,0.0,40073.63,11:07:54
01/06/2021,11:00:00,10:59:54,V,,502740.0,40.27777777777778,0.0,40082.977,11:08:03
01/06/2021,11:00:00,10:59:54,V,,503180.0,41.666666666666664,0.0,40093.716,11:08:14
01/06/2021,11:00:00,10:59:54,V,40102.0,503520.0,41.94444444444444,0.0,40102.0,11:08:22
01/06/2021,11:00:00,10:59:54,V,40104.0,503600.0,41.666666666666664,0.0,40104.0,11:08:24
01/06/2021,11:00:00,10:59:54,V,40106.0,503660.0,41.388888888888886,0.0,40106.0,11:08:26
01/06/2021,11:00:00,10:59:54,V,40108.0,503740.0,40.833333333333336,0.0,40108.0,11:08:28
01/06/2021,11:00:00,10:59:54,V,40110.0,503830.0,40.833333333333336,0.0,40110.0,11:08:30
01/06/2021,11:00:00,10:59:54,V,40114.0,504000.0,40.833333333333336,0.0,40114.0,11:08:34
01/06/2021,11:00:00,10:59:54,V,,504460.0,43.05555555555556,0.0,40124.348,11:08:44
01/06/2021,11:00:00,10:59:54,V,40130.0,504730.0,43.05555555555556,0.0,40130.0,11:08:50
01/06/2021,11:00:00,10:59:54,V,,505290.0,41.666666666666664,0.0,40143.37,11:09:03
01/06/2021,11:00:00,10:59:54,V,40144.0,505310.0,41.666666666666664,0.0,40144.0,11:09:04
01/06/2021,11:00:00,10:59:54,V,40148.0,505460.0,41.11111111111111,0.0,40148.0,11:09:08
01/06/2021,11:00:00,10:59:54,V,40150.0,505510.0,41.11111111111111,0.0,40150.0,11:09:10
01/06/2021,11:00:00,10:59:54,V,,505630.0,40.27777777777778,0.0,40152.349,11:09:12
01/06/2021,11:00:00,10:59:54,V,40154.0,505720.0,39.72222222222222,0.0,40154.0,11:09:14
01/06/2021,11:00:00,10:59:54,V,,505790.0,38.888888888888886,0.0,40156.245,11:09:16
01/06/2021,11:00:00,10:59:54,V,40158.0,505840.0,38.61111111111111,0.0,40158.0,11:09:18
01/06/2021,11:00:00,10:59:54,V,,505940.0,37.5,0.0,40160.86,11:09:21
01/06/2021,11:00:00,10:59:54,V,,506070.0,36.11111111111111,0.0,40164.392,11:09:24
01/06/2021,11:00:00,10:59:54,V,40168.0,506190.0,35.0,0.0,40168.0,11:09:28
01/06/2021,11:00:00,10:59:54,V,,506200.0,34.72222222222222,0.0,40168.127,11:09:28
01/06/2021,11:00:00,10:59:54,V,40170.0,506270.0,34.166666666666664,0.0,40170.0,11:09:30
01/06/2021,11:00:00,10:59:54,V,,506590.0,33.333333333333336,0.0,40179.019,11:09:39
01/06/2021,11:00:00,10:59:54,V,40188.0,506910.0,34.44444444444444,0.0,40188.0,11:09:48
01/06/2021,11:00:00,10:59:54,V,,506920.0,34.72222222222222,0.0,40188.569,11:09:49
01/06/2021,11:00:00,10:59:54,V,40190.0,506960.0,34.72222222222222,0.0,40190.0,11:09:50
01/06/2021,11:00:00,10:59:54,V,,507100.0,36.11111111111111,0.0,40193.597,11:09:54
01/06/2021,11:00:00,10:59:54,V,,507240.0,37.5,0.0,40197.4,11:09:57
01/06/2021,11:00:00,10:59:54,V,,507380.0,38.888888888888886,0.0,40201.066,11:10:01
01/06/2021,11:00:00,10:59:54,V,,507500.0,40.27777777777778,0.0,40204.097,11:10:04
01/06/2021,11:00:00,10:59:54,V,,507640.0,41.666666666666664,0.0,40207.514,11:10:08
01/06/2021,11:00:00,10:59:54,V,40210.0,507760.0,42.77777777777778,0.0,40210.0,11:10:10
01/06/2021,11:00:00,10:59:54,V,40212.0,507840.0,42.77777777777778,0.0,40212.0,11:10:12
01/06/2021,11:00:00,10:59:54,V,40228.0,508470.0,42.5,0.0,40228.0,11:10:28
01/06/2021,11:00:00,10:59:54,V,40238.0,508950.0,41.94444444444444,0.0,40238.0,11:10:38
01/06/2021,11:00:00,10:59:54,V,40240.0,509030.0,41.94444444444444,0.0,40240.0,11:10:40
01/06/2021,11:00:00,10:59:54,V,,509370.0,43.05555555555556,0.0,40248.419,11:10:48
01/06/2021,11:00:00,10:59:54,V,40250.0,509420.0,43.05555555555556,0.0,40250.0,11:10:50
01/06/2021,11:00:00,10:59:54,V,40252.0,509490.0,43.05555555555556,0.0,40252.0,11:10:52
01/06/2021,11:00:00,10:59:54,V,40270.0,510320.0,43.333333333333336,0.0,40270.0,11:11:10
01/06/2021,11:00:00,10:59:54,V,40272.0,510360.0,43.61111111111111,0.0,40272.0,11:11:12
01/06/2021,11:00:00,10:59:54,V,40276.0,510570.0,43.888888888888886,0.0,40276.0,11:11:16
01/06/2021,11:00:00,10:59:54,V,40278.0,510640.0,43.888888888888886,0.0,40278.0,11:11:18
01/06/2021,11:00:00,10:59:54,V,40288.0,511050.0,42.5,0.0,40288.0,11:11:28
01/06/2021,11:00:00,10:59:54,V,,511360.0,41.666666666666664,0.0,40294.522,11:11:35
01/06/2021,11:00:00,10:59:54,V,,511550.0,40.27777777777778,0.0,40299.159,11:11:39
01/06/2021,11:00:00,10:59:54,V,,511720.0,38.888888888888886,0.0,40303.454,11:11:43
01/06/2021,11:00:00,10:59:54,V,40306.0,511850.0,37.77777777777778,0.0,40306.0,11:11:46
01/06/2021,11:00:00,10:59:54,V,,511900.0,37.5,0.0,40307.398,11:11:47
01/06/2021,11:00:00,10:59:54,V,40308.0,511920.0,37.5,0.0,40308.0,11:11:48
01/06/2021,11:00:00,10:59:54,V,40310.0,511940.0,37.5,0.0,40310.0,11:11:50
01/06/2021,11:00:00,10:59:54,V,40316.0,512190.0,37.77777777777778,0.0,40316.0,11:11:56
01/06/2021,11:00:00,10:59:54,V,40318.0,512260.0,37.5,0.0,40318.0,11:11:58
01/06/2021,11:00:00,10:59:54,V,40322.0,512380.0,37.22222222222222,0.0,40322.0,11:12:02
01/06/2021,11:00:00,10:59:54,V,40324.0,512460.0,37.22222222222222,0.0,40324.0,11:12:04
01/06/2021,11:00:00,10:59:54,V,40326.0,512550.0,36.94444444444444,0.0,40326.0,11:12:06
01/06/2021,11:00:00,10:59:54,V,,513010.0,38.888888888888886,0.0,40337.553,11:12:18
01/06/2021,11:00:00,10:59:54,V,40338.0,513050.0,39.166666666666664,0.0,40338.0,11:12:18
01/06/2021,11:00:00,10:59:54,V,40340.0,513060.0,39.166666666666664,0.0,40340.0,11:12:20
01/06/2021,11:00:00,10:59:54,V,,513160.0,40.27777777777778,0.0,40342.149,11:12:22
01/06/2021,11:00:00,10:59:54,V,,513310.0,41.666666666666664,0.0,40345.81,11:12:26
01/06/2021,11:00:00,10:59:54,V,,513460.0,43.05555555555556,0.0,40349.351,11:12:29
01/06/2021,11:00:00,10:59:54,V,,513630.0,44.44444444444444,0.0,40353.237,11:12:33
01/06/2021,11:00:00,10:59:54,V,,513800.0,45.833333333333336,0.0,40357.003,11:12:37
01/06/2021,11:00:00,10:59:54,V,,513990.0,47.22222222222222,0.0,40361.087,11:12:41
01/06/2021,11:00:00,10:59:54,V,,514190.0,48.61111111111111,0.0,40365.261,11:12:45
01/06/2021,11:00:00,10:59:54,V,,514390.0,50.0,0.0,40369.317,11:12:49
01/06/2021,11:00:00,10:59:54,V,,514590.0,51.388888888888886,0.0,40373.262,11:12:53
01/06/2021,11:00:00,10:59:54,V,,514800.0,52.77777777777778,0.0,40377.294,11:12:57
01/06/2021,11:00:00,10:59:54,V,,514970.0,54.166666666666664,0.0,40380.474,11:13:00
01/06/2021,11:00:00,10:59:54,V,,515130.0,55.55555555555556,0.0,40383.39,11:13:03
01/06/2021,11:00:00,10:59:54,V,,515290.0,56.94444444444444,0.0,40386.234,11:13:06
01/06/2021,11:00:00,10:59:54,V,,515470.0,58.33333333333333,0.0,40389.357,11:13:09
01/06/2021,11:00:00,10:59:54,V,,515670.0,59.72222222222222,0.0,40392.746,11:13:13
01/06/2021,11:00:00,10:59:54,V,,515980.0,61.11111111111111,0.0,40397.877,11:13:18
01/06/2021,11:00:00,10:59:54,V,,516330.0,62.5,0.0,40403.539,11:13:24
01/06/2021,11:00:00,10:59:54,V,,516690.0,63.888888888888886,0.0,40409.236,11:13:29
01/06/2021,11:00:00,10:59:54,V,,517100.0,65.27777777777777,0.0,40415.585,11:13:36
01/06/2021,11:00:00,10:59:54,V,,517470.0,66.66666666666667,0.0,40421.193,11:13:41
01/06/2021,11:00:00,10:59:54,V,,517930.0,68.05555555555556,0.0,40428.022,11:13:48
01/06/2021,11:00:00,10:59:54,V,40430.0,518090.0,68.33333333333333,0.0,40430.0,11:13:50
01/06/2021,11:00:00,10:59:54,V,40432.0,518140.0,68.33333333333333,0.0,40432.0,11:13:52
01/06/2021,11:00:00,10:59:54,V,,518530.0,69.44444444444444,0.0,40437.192,11:13:57
01/06/2021,11:00:00,10:59:54,V,,518970.0,70.83333333333333,0.0,40443.466,11:14:03
01/06/2021,11:00:00,10:59:54,V,,519540.0,72.22222222222221,0.0,40451.435,11:14:11
01/06/2021,11:00:00,10:59:54,V,40458.0,520050.0,72.77777777777777,0.0,40458.0,11:14:18
01/06/2021,11:00:00,10:59:54,V,40468.0,520800.0,73.33333333333333,0.0,40468.0,11:14:28
01/06/2021,11:00:00,10:59:54,V,,521650.0,73.61111111111111,0.0,40479.739,11:14:40
01/06/2021,11:00:00,10:59:54,V,40504.0,523420.0,73.33333333333333,0.0,40504.0,11:15:04
01/06/2021,11:00:00,10:59:54,V,40508.0,523760.0,74.44444444444444,0.0,40508.0,11:15:08
01/06/2021,11:00:00,10:59:54,V,40514.0,524140.0,73.61111111111111,0.0,40514.0,11:15:14
01/06/2021,11:00:00,10:59:54,V,40516.0,524280.0,72.77777777777777,0.0,40516.0,11:15:16
01/06/2021,11:00:00,10:59:54,V,40530.0,525420.0,73.61111111111111,0.0,40530.0,11:15:30
01/06/2021,11:00:00,10:59:54,V,40532.0,525480.0,73.61111111111111,0.0,40532.0,11:15:32
01/06/2021,11:00:00,10:59:54,V,40540.0,526170.0,73.61111111111111,0.0,40540.0,11:15:40
01/06/2021,11:00:00,10:59:54,V,40542.0,526220.0,73.61111111111111,0.0,40542.0,11:15:42
01/06/2021,11:00:00,10:59:54,V,40572.0,528400.0,74.16666666666667,0.0,40572.0,11:16:12
01/06/2021,11:00:00,10:59:54,V,40582.0,529180.0,73.33333333333333,0.0,40582.0,11:16:22
01/06/2021,11:00:00,10:59:54,V,40588.0,529690.0,73.61111111111111,0.0,40588.0,11:16:28
01/06/2021,11:00:00,10:59:54,V,40594.0,530030.0,73.61111111111111,0.0,40594.0,11:16:34
01/06/2021,11:00:00,10:59:54,V,40612.0,531370.0,73.33333333333333,0.0,40612.0,11:16:52
01/06/2021,11:00:00,10:59:54,V,40640.0,533390.0,73.61111111111111,0.0,40640.0,11:17:20
01/06/2021,11:00:00,10:59:54,V,40662.0,535040.0,73.61111111111111,0.0,40662.0,11:17:42
01/06/2021,11:00:00,10:59:54,V,,536120.0,72.22222222222221,0.0,40677.267,11:17:57
01/06/2021,11:00:00,10:59:54,V,40678.0,536140.0,72.22222222222221,0.0,40678.0,11:17:58
01/06/2021,11:00:00,10:59:54,V,40684.0,536590.0,71.11111111111111,0.0,40684.0,11:18:04
01/06/2021,11:00:00,10:59:54,V,,536670.0,70.83333333333333,0.0,40684.646,11:18:05
01/06/2021,11:00:00,10:59:54,V,40686.0,536800.0,70.83333333333333,0.0,40686.0,11:18:06
01/06/2021,11:00:00,10:59:54,V,40704.0,538110.0,70.83333333333333,0.0,40704.0,11:18:24
01/06/2021,11:00:00,10:59:54,V,40706.0,538160.0,71.11111111111111,0.0,40706.0,11:18:26
01/06/2021,11:00:00,10:59:54,V,,538610.0,72.22222222222221,0.0,40712.024,11:18:32
01/06/2021,11:00:00,10:59:54,V,40718.0,539060.0,72.22222222222221,0.0,40718.0,11:18:38
01/06/2021,11:00:00,10:59:54,V,40720.0,539140.0,72.22222222222221,0.0,40720.0,11:18:40
01/06/2021,11:00:00,10:59:54,V,40722.0,539320.0,72.5,0.0,40722.0,11:18:42
01/06/2021,11:00:00,10:59:54,V,40752.0,541600.0,72.77777777777777,0.0,40752.0,11:19:12
01/06/2021,11:00:00,10:59:54,V,40754.0,541640.0,72.77777777777777,0.0,40754.0,11:19:14
01/06/2021,11:00:00,10:59:54,V,40756.0,541830.0,72.77777777777777,0.0,40756.0,11:19:16
01/06/2021,11:00:00,10:59:54,V,40758.0,542030.0,72.77777777777777,0.0,40758.0,11:19:18
01/06/2021,11:00:00,10:59:54,V,40760.0,542170.0,72.77777777777777,0.0,40760.0,11:19:20
01/06/2021,11:00:00,10:59:54,V,,543540.0,73.61111111111111,0.0,40778.867,11:19:39
01/06/2021,11:00:00,10:59:54,V,40782.0,543760.0,73.88888888888889,0.0,40782.0,11:19:42
01/06/2021,11:00:00,10:59:54,V,40784.0,543850.0,74.16666666666667,0.0,40784.0,11:19:44
01/06/2021,11:00:00,10:59:54,V,,544170.0,75.0,0.0,40788.404,11:19:48
01/06/2021,11:00:00,10:59:54,V,,544850.0,76.38888888888889,0.0,40797.388,11:19:57
01/06/2021,11:00:00,10:59:54,V,40804.0,545350.0,77.5,0.0,40804.0,11:20:04
01/06/2021,11:00:00,10:59:54,V,,545480.0,77.77777777777777,0.0,40805.313,11:20:05
01/06/2021,11:00:00,10:59:54,V,,546410.0,79.16666666666667,0.0,40817.164,11:20:17
01/06/2021,11:00:00,10:59:54,V,,547320.0,80.55555555555556,0.0,40828.559,11:20:29
01/06/2021,11:00:00,10:59:54,V,,548620.0,81.94444444444444,0.0,40844.559,11:20:45
01/06/2021,11:00:00,10:59:54,V,40864.0,550240.0,81.66666666666667,0.0,40864.0,11:21:04
01/06/2021,11:00:00,10:59:54,V,40866.0,550370.0,81.38888888888889,0.0,40866.0,11:21:06
01/06/2021,11:00:00,10:59:54,V,,550770.0,80.55555555555556,0.0,40870.865,11:21:11
01/06/2021,11:00:00,10:59:54,V,,551420.0,79.16666666666667,0.0,40879.004,11:21:19
01/06/2021,11:00:00,10:59:54,V,40884.0,551820.0,78.61111111111111,0.0,40884.0,11:21:24
01/06/2021,11:00:00,10:59:54,V,,552090.0,77.77777777777777,0.0,40886.888,11:21:27
01/06/2021,11:00:00,10:59:54,V,40892.0,552530.0,77.22222222222221,0.0,40892.0,11:21:32
01/06/2021,11:00:00,10:59:54,V,40900.0,553120.0,76.66666666666667,0.0,40900.0,11:21:40
01/06/2021,11:00:00,10:59:54,V,40902.0,553160.0,76.66666666666667,0.0,40902.0,11:21:42
01/06/2021,11:00:00,10:59:54,V,,554260.0,79.16666666666667,0.0,40916.0,11:21:56
01/06/2021,11:00:00,10:59:54,V,,554870.0,80.55555555555556,0.0,40923.638,11:22:04
01/06/2021,11:00:00,10:59:54,V,,555940.0,81.94444444444444,0.0,40936.807,11:22:17
01/06/2021,11:00:00,10:59:54,V,40948.0,556870.0,82.5,0.0,40948.0,11:22:28
01/06/2021,11:00:00,10:59:54,V,40954.0,557450.0,81.94444444444444,0.0,40954.0,11:22:34
01/06/2021,11:00:00,10:59:54,V,41028.0,563460.0,82.77777777777777,0.0,41028.0,11:23:48
01/06/2021,11:00:00,10:59:54,V,41056.0,565780.0,81.38888888888889,0.0,41056.0,11:24:16
01/06/2021,11:00:00,10:59:54,V,41084.0,568150.0,81.94444444444444,0.0,41084.0,11:24:44
01/06/2021,11:00:00,10:59:54,V,41086.0,568200.0,81.94444444444444,0.0,41086.0,11:24:46
01/06/2021,11:00:00,10:59:54,V,,577430.0,80.55555555555556,0.0,41199.059,11:26:39
01/06/2021,11:00:00,10:59:54,V,41202.0,577710.0,80.27777777777777,0.0,41202.0,11:26:42
01/06/2021,11:00:00,10:59:54,V,,578550.0,81.94444444444444,0.0,41211.655,11:26:52
01/06/2021,11:00:00,10:59:54,V,41214.0,578800.0,82.22222222222221,0.0,41214.0,11:26:54
01/06/2021,11:00:00,10:59:54,V,41220.0,579270.0,82.22222222222221,0.0,41220.0,11:27:00
01/06/2021,11:00:00,10:59:54,V,41256.0,582200.0,82.77777777777777,0.0,41256.0,11:27:36
01/06/2021,11:00:00,10:59:54,V,41266.0,582920.0,81.38888888888889,0.0,41266.0,11:27:46
