Jour circulation,Depart theo SAT,Depart real SAT,Type,timestamps_secs,Distance,Vitesse,reconstructed_times,reconstructed_times_str,seg_number
22/04/2021,11:00:00,11:00:04,V,,443340.0,0.0,39600.8,11:00:01,
22/04/2021,11:00:00,11:00:04,V,,443350.0,1.3888888888888888,39615.2,11:00:15,
22/04/2021,11:00:00,11:00:04,V,,443360.0,2.7777777777777777,39620.0,11:00:20,
22/04/2021,11:00:00,11:00:04,V,39626.0,443380.0,3.888888888888889,39626.0,11:00:26,
22/04/2021,11:00:00,11:00:04,V,39626.0,443380.0,3.888888888888889,39626.0,11:00:26,0.0
22/04/2021,11:00:00,11:00:04,V,39628.0,443390.0,3.888888888888889,39628.0,11:00:28,0.0
22/04/2021,11:00:00,11:00:04,V,39636.0,443420.0,3.888888888888889,39636.0,11:00:36,0.0
22/04/2021,11:00:00,11:00:04,V,39638.0,443430.0,3.888888888888889,39638.0,11:00:38,0.0
22/04/2021,11:00:00,11:00:04,V,,443450.0,4.166666666666667,39643.864,11:00:44,0.0
22/04/2021,11:00:00,11:00:04,V,,443480.0,5.0,39650.409,11:00:50,0.0
22/04/2021,11:00:00,11:00:04,V,,443500.0,5.555555555555555,39654.199,11:00:54,0.0
22/04/2021,11:00:00,11:00:04,V,,443530.0,6.388888888888888,39659.222,11:00:59,0.0
22/04/2021,11:00:00,11:00:04,V,,443550.0,6.944444444444445,39662.222,11:01:02,0.0
22/04/2021,11:00:00,11:00:04,V,39666.0,443570.0,6.944444444444445,39666.0,11:01:06,0.0
22/04/2021,11:00:00,11:00:04,V,39670.0,443600.0,6.666666666666666,39670.0,11:01:10,0.0
22/04/2021,11:00:00,11:00:04,V,,443650.0,6.111111111111111,39678.401,11:01:18,0.0
22/04/2021,11:00:00,11:00:04,V,39684.0,443680.0,5.833333333333333,39684.0,11:01:24,0.0
22/04/2021,11:00:00,11:00:04,V,39686.0,443700.0,5.833333333333333,39686.0,11:01:26,0.0
22/04/2021,11:00:00,11:00:04,V,,443810.0,6.944444444444445,39704.328,11:01:44,0.0
22/04/2021,11:00:00,11:00:04,V,,443880.0,7.777777777777778,39713.837,11:01:54,0.0
22/04/2021,11:00:00,11:00:04,V,39720.0,443920.0,8.055555555555555,39720.0,11:02:00,0.0
22/04/2021,11:00:00,11:00:04,V,,443940.0,8.333333333333334,39722.494,11:02:02,0.0
22/04/2021,11:00:00,11:00:04,V,,443970.0,9.166666666666666,39725.923,11:02:06,0.0
22/04/2021,11:00:00,11:00:04,V,,443990.0,9.722222222222221,39728.04,11:02:08,0.0
22/04/2021,11:00:00,11:00:04,V,,444020.0,10.555555555555555,39730.999,11:02:11,0.0
22/04/2021,11:00:00,11:00:04,V,39732.0,444030.0,10.555555555555555,39732.0,11:02:12,0.0
22/04/2021,11:00:00,11:00:04,V,39734.0,444050.0,10.833333333333334,39734.0,11:02:14,0.0
22/04/2021,11:00:00,11:00:04,V,,444070.0,9.722222222222221,39735.444,11:02:15,0.0
