"","Jour.circulation","Depart.theo.SAT","Depart.real.SAT","Heure.franchissement","CumDist","Duration","Vitesse","Interpolated"
"1","02/06/2021",15.85,15.8522222222222,16.0658333333333,0,0,0,"Yes"
"2","02/06/2021",15.85,15.8522222222222,16.0683333333333,0.01,0.149999999999864,8,"Yes"
"3","02/06/2021",15.85,15.8522222222222,16.0694444444444,0.02,0.216666666666541,13,"Yes"
"4","02/06/2021",15.85,15.8522222222222,16.07,0.03,0.249999999999986,15,"Yes"
"5","02/06/2021",15.85,15.8522222222222,16.0705555555556,0.04,0.283333333333218,18,"Yes"
"6","02/06/2021",15.85,15.8522222222222,16.0716666666667,0.06,0.349999999999895,20,"Yes"
"7","02/06/2021",15.85,15.8522222222222,16.0722222222222,0.07,0.38333333333334,23,"Yes"
"8","02/06/2021",15.85,15.8522222222222,16.0733333333333,0.1,0.450000000000017,25,"Yes"
"9","02/06/2021",15.85,15.8522222222222,16.075,0.14,0.549999999999926,26,"No"
"10","02/06/2021",15.85,15.8522222222222,16.075,0.14,0.549999999999926,26,"No"
"11","02/06/2021",15.85,15.8522222222222,16.0761111111111,0.17,0.616666666666603,28,"Yes"
"12","02/06/2021",15.85,15.8522222222222,16.0769444444444,0.19,0.666666666666558,30,"Yes"
"13","02/06/2021",15.85,15.8522222222222,16.0777777777778,0.22,0.716666666666725,33,"Yes"
"14","02/06/2021",15.85,15.8522222222222,16.0783333333333,0.24,0.749999999999957,35,"Yes"
"15","02/06/2021",15.85,15.8522222222222,16.0791666666667,0.27,0.799999999999912,38,"Yes"
"16","02/06/2021",15.85,15.8522222222222,16.08,0.3,0.849999999999866,40,"Yes"
"17","02/06/2021",15.85,15.8522222222222,16.0808333333333,0.34,0.900000000000034,43,"Yes"
"18","02/06/2021",15.85,15.8522222222222,16.0816666666667,0.37,0.949999999999989,45,"Yes"
"19","02/06/2021",15.85,15.8522222222222,16.0830555555556,0.44,1.03333333333339,50,"Yes"
"20","02/06/2021",15.85,15.8522222222222,16.0847222222222,0.53,1.1333333333333,55,"Yes"
"21","02/06/2021",15.85,15.8522222222222,16.0866666666667,0.63,1.24999999999993,60,"Yes"
"22","02/06/2021",15.85,15.8522222222222,16.0877777777778,0.7,1.31666666666661,63,"No"
"23","02/06/2021",15.85,15.8522222222222,16.0883333333333,0.73,1.35000000000005,63,"No"
"24","02/06/2021",15.85,15.8522222222222,16.0894444444444,0.82,1.41666666666673,63,"No"
"25","02/06/2021",15.85,15.8522222222222,16.1016666666667,1.54,2.14999999999996,58,"No"
"26","02/06/2021",15.85,15.8522222222222,16.11,2.04,2.64999999999993,57,"No"
"27","02/06/2021",15.85,15.8522222222222,16.1105555555556,2.06,2.68333333333338,57,"No"
"28","02/06/2021",15.85,15.8522222222222,16.1111111111111,2.09,2.71666666666661,57,"No"
"29","02/06/2021",15.85,15.8522222222222,16.1116666666667,2.12,2.75000000000006,57,"No"
"30","02/06/2021",15.85,15.8522222222222,16.1216666666667,2.71,3.34999999999994,56,"No"
"31","02/06/2021",15.85,15.8522222222222,16.1227777777778,2.77,3.41666666666661,55,"Yes"
"32","02/06/2021",15.85,15.8522222222222,16.1272222222222,3,3.68333333333332,56,"No"
"33","02/06/2021",15.85,15.8522222222222,16.135,3.46,4.15000000000006,56,"No"
"34","02/06/2021",15.85,15.8522222222222,16.1361111111111,3.51,4.21666666666674,56,"No"
"35","02/06/2021",15.85,15.8522222222222,16.1366666666667,3.54,4.24999999999997,56,"No"
"36","02/06/2021",15.85,15.8522222222222,16.1477777777778,4.18,4.91666666666653,57,"No"
"37","02/06/2021",15.85,15.8522222222222,16.1483333333333,4.2,4.94999999999997,57,"No"
"38","02/06/2021",15.85,15.8522222222222,16.1527777777778,4.48,5.21666666666668,56,"No"
"39","02/06/2021",15.85,15.8522222222222,16.1533333333333,4.49,5.24999999999991,56,"No"
"40","02/06/2021",15.85,15.8522222222222,16.1552777777778,4.59,5.36666666666655,50,"Yes"
"41","02/06/2021",15.85,15.8522222222222,16.1572222222222,4.68,5.48333333333339,45,"Yes"
"42","02/06/2021",15.85,15.8522222222222,16.1583333333333,4.73,5.55000000000007,42,"Yes"
"43","02/06/2021",15.85,15.8522222222222,16.1588888888889,4.76,5.5833333333333,40,"Yes"
"44","02/06/2021",15.85,15.8522222222222,16.1594444444444,4.78,5.61666666666653,39,"No"
"45","02/06/2021",15.85,15.8522222222222,16.1622222222222,4.89,5.78333333333333,38,"No"
"46","02/06/2021",15.85,15.8522222222222,16.1811111111111,5.59,6.91666666666663,37,"Yes"
"47","02/06/2021",15.85,15.8522222222222,16.1888888888889,5.89,7.38333333333337,40,"Yes"
"48","02/06/2021",15.85,15.8522222222222,16.19,5.94,7.45000000000005,43,"Yes"
"49","02/06/2021",15.85,15.8522222222222,16.1905555555556,5.97,7.48333333333328,45,"Yes"
"50","02/06/2021",15.85,15.8522222222222,16.1930555555556,6.08,7.63333333333335,50,"Yes"
"51","02/06/2021",15.85,15.8522222222222,16.1933333333333,6.09,7.64999999999986,50,"No"
"52","02/06/2021",15.85,15.8522222222222,16.1958333333333,6.23,7.79999999999994,55,"Yes"
"53","02/06/2021",15.85,15.8522222222222,16.1972222222222,6.31,7.88333333333334,57,"No"
"54","02/06/2021",15.85,15.8522222222222,16.1991666666667,6.41,7.99999999999997,60,"Yes"
"55","02/06/2021",15.85,15.8522222222222,16.2027777777778,6.64,8.21666666666673,65,"Yes"
"56","02/06/2021",15.85,15.8522222222222,16.2077777777778,6.97,8.51666666666667,70,"Yes"
"57","02/06/2021",15.85,15.8522222222222,16.2127777777778,7.33,8.81666666666661,74,"No"
"58","02/06/2021",15.85,15.8522222222222,16.2136111111111,7.41,8.86666666666656,75,"Yes"
"59","02/06/2021",15.85,15.8522222222222,16.2161111111111,7.6,9.01666666666664,76,"No"
"60","02/06/2021",15.85,15.8522222222222,16.2225,8.09,9.39999999999998,80,"Yes"
"61","02/06/2021",15.85,15.8522222222222,16.2252777777778,8.31,9.56666666666656,85,"Yes"
"62","02/06/2021",15.85,15.8522222222222,16.2266666666667,8.42,9.64999999999996,88,"No"
"63","02/06/2021",15.85,15.8522222222222,16.2272222222222,8.48,9.68333333333341,90,"Yes"
"64","02/06/2021",15.85,15.8522222222222,16.2294444444444,8.67,9.81666666666655,95,"Yes"
"65","02/06/2021",15.85,15.8522222222222,16.2316666666667,8.9,9.9499999999999,100,"Yes"
"66","02/06/2021",15.85,15.8522222222222,16.2327777777778,9,10.0166666666666,101,"No"
"67","02/06/2021",15.85,15.8522222222222,16.2333333333333,9.03,10.05,101,"No"
"68","02/06/2021",15.85,15.8522222222222,16.2338888888889,9.1,10.0833333333333,101,"No"
"69","02/06/2021",15.85,15.8522222222222,16.2433333333333,10.04,10.6499999999999,95,"Yes"
