"","Jour.circulation","Depart.theo.SAT","Depart.real.SAT","Heure.franchissement","CumDist","Duration","Vitesse","Interpolated"
"1","01/07/2021",15.85,15.8483333333333,16.0708333333333,0,0,0,"Yes"
"2","01/07/2021",15.85,15.8483333333333,16.075,0.01,0.249999999999986,5,"Yes"
"3","01/07/2021",15.85,15.8483333333333,16.0763888888889,0.02,0.333333333333385,8,"Yes"
"4","01/07/2021",15.85,15.8483333333333,16.0783333333333,0.04,0.450000000000017,13,"Yes"
"5","01/07/2021",15.85,15.8483333333333,16.0791666666667,0.05,0.499999999999972,15,"Yes"
"6","01/07/2021",15.85,15.8483333333333,16.0802777777778,0.07,0.566666666666649,18,"Yes"
"7","01/07/2021",15.85,15.8483333333333,16.0808333333333,0.08,0.600000000000094,20,"Yes"
"8","01/07/2021",15.85,15.8483333333333,16.0822222222222,0.11,0.68333333333328,23,"Yes"
"9","01/07/2021",15.85,15.8483333333333,16.0836111111111,0.14,0.76666666666668,25,"Yes"
"10","01/07/2021",15.85,15.8483333333333,16.0838888888889,0.15,0.783333333333402,25,"No"
"11","01/07/2021",15.85,15.8483333333333,16.0838888888889,0.15,0.783333333333402,25,"No"
"12","01/07/2021",15.85,15.8483333333333,16.0855555555556,0.19,0.883333333333312,28,"Yes"
"13","01/07/2021",15.85,15.8483333333333,16.0863888888889,0.21,0.933333333333266,30,"Yes"
"14","01/07/2021",15.85,15.8483333333333,16.0875,0.25,0.999999999999943,33,"Yes"
"15","01/07/2021",15.85,15.8483333333333,16.0886111111111,0.28,1.06666666666662,35,"Yes"
"16","01/07/2021",15.85,15.8483333333333,16.0894444444444,0.31,1.11666666666679,38,"Yes"
"17","01/07/2021",15.85,15.8483333333333,16.09,0.34,1.15000000000002,40,"Yes"
"18","01/07/2021",15.85,15.8483333333333,16.0911111111111,0.38,1.2166666666667,43,"Yes"
"19","01/07/2021",15.85,15.8483333333333,16.0913888888889,0.4,1.23333333333342,45,"Yes"
"20","01/07/2021",15.85,15.8483333333333,16.0933333333333,0.48,1.35000000000005,50,"Yes"
"21","01/07/2021",15.85,15.8483333333333,16.095,0.57,1.44999999999996,55,"Yes"
"22","01/07/2021",15.85,15.8483333333333,16.0975,0.72,1.60000000000004,60,"Yes"
"23","01/07/2021",15.85,15.8483333333333,16.0994444444444,0.82,1.71666666666667,62,"No"
"24","01/07/2021",15.85,15.8483333333333,16.1025,1.01,1.89999999999998,65,"Yes"
"25","01/07/2021",15.85,15.8483333333333,16.1105555555556,1.55,2.38333333333344,67,"No"
"26","01/07/2021",15.85,15.8483333333333,16.1138888888889,1.78,2.58333333333326,69,"No"
"27","01/07/2021",15.85,15.8483333333333,16.1144444444444,1.82,2.6166666666667,69,"No"
"28","01/07/2021",15.85,15.8483333333333,16.1166666666667,1.99,2.75000000000006,67,"No"
"29","01/07/2021",15.85,15.8483333333333,16.1177777777778,2.05,2.81666666666673,66,"No"
"30","01/07/2021",15.85,15.8483333333333,16.1183333333333,2.06,2.84999999999997,66,"No"
"31","01/07/2021",15.85,15.8483333333333,16.1205555555556,2.22,2.98333333333332,61,"No"
"32","01/07/2021",15.85,15.8483333333333,16.1208333333333,2.23,3.00000000000004,60,"Yes"
"33","01/07/2021",15.85,15.8483333333333,16.1227777777778,2.35,3.11666666666667,60,"No"
"34","01/07/2021",15.85,15.8483333333333,16.1233333333333,2.4,3.15000000000012,59,"No"
"35","01/07/2021",15.85,15.8483333333333,16.1288888888889,2.71,3.48333333333329,58,"No"
"36","01/07/2021",15.85,15.8483333333333,16.1322222222222,2.9,3.68333333333332,57,"No"
"37","01/07/2021",15.85,15.8483333333333,16.1327777777778,2.92,3.71666666666677,57,"No"
"38","01/07/2021",15.85,15.8483333333333,16.1366666666667,3.15,3.95000000000003,55,"Yes"
"39","01/07/2021",15.85,15.8483333333333,16.1377777777778,3.22,4.01666666666671,56,"No"
"40","01/07/2021",15.85,15.8483333333333,16.1383333333333,3.26,4.04999999999994,56,"No"
"41","01/07/2021",15.85,15.8483333333333,16.1422222222222,3.46,4.28333333333342,59,"No"
"42","01/07/2021",15.85,15.8483333333333,16.1438888888889,3.56,4.38333333333333,60,"Yes"
"43","01/07/2021",15.85,15.8483333333333,16.15,3.94,4.74999999999994,65,"Yes"
"44","01/07/2021",15.85,15.8483333333333,16.1583333333333,4.5,5.25000000000013,70,"Yes"
"45","01/07/2021",15.85,15.8483333333333,16.1638888888889,4.9,5.5833333333333,72,"No"
"46","01/07/2021",15.85,15.8483333333333,16.1725,5.54,6.09999999999999,75,"Yes"
"47","01/07/2021",15.85,15.8483333333333,16.18,6.1,6.55000000000001,77,"No"
"48","01/07/2021",15.85,15.8483333333333,16.1891666666667,6.8,7.09999999999994,80,"Yes"
