"","Jour.circulation","Depart.theo.SAT","Depart.real.SAT","Heure.franchissement","CumDist","Duration","Vitesse","Interpolated"
"1","09/06/2021",11,10.995,10.9991666666667,0,0,0,"Yes"
"2","09/06/2021",11,10.995,11.0016666666667,0.01,0.14999999999997,8,"Yes"
"3","09/06/2021",11,10.995,11.0025,0.02,0.199999999999925,13,"Yes"
"4","09/06/2021",11,10.995,11.0033333333333,0.03,0.249999999999986,15,"Yes"
"5","09/06/2021",11,10.995,11.0038888888889,0.04,0.283333333333324,18,"Yes"
"6","09/06/2021",11,10.995,11.0044444444444,0.05,0.316666666666663,20,"No"
"7","09/06/2021",11,10.995,11.0044444444444,0.05,0.316666666666663,20,"No"
"8","09/06/2021",11,10.995,11.005,0.06,0.350000000000001,23,"Yes"
"9","09/06/2021",11,10.995,11.0052777777778,0.07,0.366666666666617,25,"Yes"
"10","09/06/2021",11,10.995,11.0061111111111,0.09,0.416666666666572,28,"Yes"
"11","09/06/2021",11,10.995,11.0077777777778,0.14,0.516666666666588,29,"No"
"12","09/06/2021",11,10.995,11.0083333333333,0.16,0.549999999999926,29,"No"
"13","09/06/2021",11,10.995,11.0088888888889,0.17,0.583333333333265,29,"No"
"14","09/06/2021",11,10.995,11.0094444444444,0.19,0.616666666666603,28,"No"
"15","09/06/2021",11,10.995,11.01,0.2,0.649999999999942,29,"No"
"16","09/06/2021",11,10.995,11.0105555555556,0.22,0.68333333333328,28,"No"
"17","09/06/2021",11,10.995,11.0211111111111,0.53,1.31666666666661,28,"No"
"18","09/06/2021",11,10.995,11.0222222222222,0.56,1.38333333333328,28,"No"
"19","09/06/2021",11,10.995,11.0227777777778,0.57,1.41666666666662,29,"No"
"20","09/06/2021",11,10.995,11.025,0.63,1.54999999999998,29,"No"
"21","09/06/2021",11,10.995,11.0261111111111,0.67,1.61666666666665,29,"No"
"22","09/06/2021",11,10.995,11.0266666666667,0.68,1.64999999999999,29,"No"
"23","09/06/2021",11,10.995,11.0286111111111,0.74,1.76666666666662,30,"Yes"
"24","09/06/2021",11,10.995,11.0294444444444,0.77,1.81666666666658,32,"No"
"25","09/06/2021",11,10.995,11.03,0.78,1.84999999999992,34,"No"
"26","09/06/2021",11,10.995,11.0305555555556,0.8,1.88333333333325,36,"No"
"27","09/06/2021",11,10.995,11.0311111111111,0.82,1.91666666666659,40,"Yes"
"28","09/06/2021",11,10.995,11.0319444444444,0.85,1.96666666666665,43,"Yes"
"29","09/06/2021",11,10.995,11.0319444444444,0.86,1.96666666666665,45,"Yes"
"30","09/06/2021",11,10.995,11.0327777777778,0.9,2.01666666666661,50,"Yes"
"31","09/06/2021",11,10.995,11.0333333333333,0.92,2.04999999999995,51,"No"
"32","09/06/2021",11,10.995,11.0338888888889,0.95,2.08333333333329,55,"Yes"
"33","09/06/2021",11,10.995,11.0338888888889,0.96,2.08333333333329,56,"No"
"34","09/06/2021",11,10.995,11.0344444444444,0.98,2.11666666666662,58,"No"
"35","09/06/2021",11,10.995,11.0347222222222,1,2.13333333333324,60,"Yes"
"36","09/06/2021",11,10.995,11.0355555555556,1.05,2.1833333333333,65,"Yes"
"37","09/06/2021",11,10.995,11.0361111111111,1.09,2.21666666666664,67,"No"
"38","09/06/2021",11,10.995,11.0366666666667,1.11,2.24999999999998,67,"No"
"39","09/06/2021",11,10.995,11.0388888888889,1.26,2.38333333333333,70,"Yes"
"40","09/06/2021",11,10.995,11.0411111111111,1.42,2.51666666666658,75,"Yes"
"41","09/06/2021",11,10.995,11.0411111111111,1.43,2.51666666666658,75,"No"
"42","09/06/2021",11,10.995,11.0422222222222,1.52,2.58333333333326,79,"No"
"43","09/06/2021",11,10.995,11.0433333333333,1.62,2.64999999999993,85,"Yes"
"44","09/06/2021",11,10.995,11.0444444444444,1.73,2.71666666666661,90,"Yes"
"45","09/06/2021",11,10.995,11.0458333333333,1.84,2.7999999999999,95,"Yes"
"46","09/06/2021",11,10.995,11.0472222222222,2,2.8833333333333,99,"No"
"47","09/06/2021",11,10.995,11.0477777777778,2.05,2.91666666666664,99,"No"
"48","09/06/2021",11,10.995,11.0483333333333,2.07,2.94999999999998,99,"No"
"49","09/06/2021",11,10.995,11.0486111111111,2.11,2.9666666666666,100,"Yes"
"50","09/06/2021",11,10.995,11.0513888888889,2.4,3.13333333333329,105,"Yes"
"51","09/06/2021",11,10.995,11.0533333333333,2.6,3.24999999999992,110,"Yes"
"52","09/06/2021",11,10.995,11.0538888888889,2.67,3.28333333333326,111,"No"
"53","09/06/2021",11,10.995,11.0544444444444,2.71,3.3166666666666,111,"No"
"54","09/06/2021",11,10.995,11.0577777777778,3.09,3.51666666666663,115,"Yes"
"55","09/06/2021",11,10.995,11.0583333333333,3.16,3.54999999999997,114,"No"
"56","09/06/2021",11,10.995,11.0605555555556,3.42,3.68333333333332,113,"No"
"57","09/06/2021",11,10.995,11.0611111111111,3.48,3.71666666666666,113,"No"
"58","09/06/2021",11,10.995,11.065,3.96,3.94999999999992,113,"No"
"59","09/06/2021",11,10.995,11.0655555555556,3.98,3.98333333333326,113,"No"
"60","09/06/2021",11,10.995,11.0661111111111,4.06,4.0166666666666,113,"No"
"61","09/06/2021",11,10.995,11.0666666666667,4.1,4.04999999999994,113,"No"
"62","09/06/2021",11,10.995,11.0702777777778,4.54,4.26666666666659,120,"Yes"
"63","09/06/2021",11,10.995,11.0722222222222,4.76,4.38333333333333,125,"Yes"
"64","09/06/2021",11,10.995,11.0727777777778,4.84,4.41666666666666,126,"No"
"65","09/06/2021",11,10.995,11.0733333333333,4.87,4.45,127,"No"
"66","09/06/2021",11,10.995,11.0741666666667,5,4.49999999999996,130,"Yes"
"67","09/06/2021",11,10.995,11.0777777777778,5.52,4.7166666666666,134,"No"
"68","09/06/2021",11,10.995,11.0783333333333,5.54,4.74999999999994,134,"No"
"69","09/06/2021",11,10.995,11.0802777777778,5.81,4.86666666666657,135,"Yes"
"70","09/06/2021",11,10.995,11.0833333333333,6.22,5.04999999999999,135,"No"
"71","09/06/2021",11,10.995,11.0838888888889,6.29,5.08333333333333,135,"No"
"72","09/06/2021",11,10.995,11.0855555555556,6.58,5.18333333333324,135,"No"
"73","09/06/2021",11,10.995,11.0861111111111,6.59,5.21666666666658,135,"No"
"74","09/06/2021",11,10.995,11.0866666666667,6.66,5.24999999999991,134,"No"
"75","09/06/2021",11,10.995,11.0883333333333,6.96,5.34999999999993,135,"No"
"76","09/06/2021",11,10.995,11.0888888888889,6.98,5.38333333333327,135,"No"
"77","09/06/2021",11,10.995,11.0894444444444,7.05,5.41666666666661,134,"No"
"78","09/06/2021",11,10.995,11.0944444444444,7.71,5.71666666666665,134,"No"
"79","09/06/2021",11,10.995,11.095,7.77,5.74999999999999,135,"No"
"80","09/06/2021",11,10.995,11.0961111111111,7.94,5.81666666666667,135,"No"
"81","09/06/2021",11,10.995,11.0977777777778,8.19,5.91666666666658,134,"No"
"82","09/06/2021",11,10.995,11.0988888888889,8.35,5.98333333333326,133,"No"
"83","09/06/2021",11,10.995,11.0994444444444,8.4,6.01666666666659,133,"No"
"84","09/06/2021",11,10.995,11.105,9.12,6.34999999999998,134,"No"
"85","09/06/2021",11,10.995,11.1055555555556,9.21,6.38333333333332,134,"No"
"86","09/06/2021",11,10.995,11.1066666666667,9.41,6.45,135,"No"
"87","09/06/2021",11,10.995,11.1072222222222,9.47,6.48333333333333,134,"No"
"88","09/06/2021",11,10.995,11.1111111111111,9.94,6.7166666666666,133,"No"
"89","09/06/2021",11,10.995,11.1144444444444,10.41,6.91666666666663,138,"No"
"90","09/06/2021",11,10.995,11.1155555555556,10.56,6.98333333333331,140,"Yes"
"91","09/06/2021",11,10.995,11.1172222222222,10.76,7.08333333333332,143,"No"
"92","09/06/2021",11,10.995,11.1177777777778,10.87,7.11666666666666,145,"Yes"
"93","09/06/2021",11,10.995,11.1197222222222,11.17,7.23333333333329,150,"Yes"
"94","09/06/2021",11,10.995,11.1225,11.6,7.39999999999998,155,"Yes"
"95","09/06/2021",11,10.995,11.1244444444444,11.93,7.51666666666662,158,"No"
"96","09/06/2021",11,10.995,11.125,11.97,7.54999999999995,158,"No"
"97","09/06/2021",11,10.995,11.1255555555556,12.05,7.58333333333329,157,"No"
"98","09/06/2021",11,10.995,11.1261111111111,12.19,7.61666666666663,154,"No"
"99","09/06/2021",11,10.995,11.1272222222222,12.35,7.68333333333331,152,"No"
"100","09/06/2021",11,10.995,11.1277777777778,12.39,7.71666666666665,151,"No"
"101","09/06/2021",11,10.995,11.1338888888889,13.34,8.08333333333326,159,"No"
"102","09/06/2021",11,10.995,11.1366666666667,13.84,8.24999999999996,155,"No"
"103","09/06/2021",11,10.995,11.1372222222222,13.93,8.2833333333333,154,"No"
"104","09/06/2021",11,10.995,11.1383333333333,14.07,8.34999999999997,153,"No"
"105","09/06/2021",11,10.995,11.1388888888889,14.11,8.38333333333331,152,"No"
"106","09/06/2021",11,10.995,11.1391666666667,14.18,8.39999999999993,150,"Yes"
"107","09/06/2021",11,10.995,11.1405555555556,14.38,8.48333333333333,145,"No"
"108","09/06/2021",11,10.995,11.1413888888889,14.53,8.53333333333328,140,"Yes"
"109","09/06/2021",11,10.995,11.1422222222222,14.65,8.58333333333324,136,"No"
"110","09/06/2021",11,10.995,11.1425,14.66,8.59999999999996,135,"Yes"
"111","09/06/2021",11,10.995,11.1433333333333,14.79,8.64999999999991,130,"Yes"
"112","09/06/2021",11,10.995,11.1447222222222,14.94,8.73333333333331,125,"Yes"
"113","09/06/2021",11,10.995,11.1494444444444,15.53,9.01666666666664,128,"No"
"114","09/06/2021",11,10.995,11.15,15.59,9.04999999999998,130,"Yes"
"115","09/06/2021",11,10.995,11.1513888888889,15.77,9.13333333333327,135,"Yes"
"116","09/06/2021",11,10.995,11.1522222222222,15.91,9.18333333333333,140,"Yes"
"117","09/06/2021",11,10.995,11.1533333333333,16.05,9.25000000000001,145,"Yes"
"118","09/06/2021",11,10.995,11.1541666666667,16.19,9.29999999999996,150,"Yes"
"119","09/06/2021",11,10.995,11.1552777777778,16.33,9.36666666666664,155,"Yes"
"120","09/06/2021",11,10.995,11.1561111111111,16.48,9.41666666666659,157,"No"
"121","09/06/2021",11,10.995,11.16,17.08,9.64999999999996,156,"No"
"122","09/06/2021",11,10.995,11.1722222222222,18.94,10.3833333333333,154,"No"
"123","09/06/2021",11,10.995,11.1761111111111,19.6,10.6166666666667,156,"No"
"124","09/06/2021",11,10.995,11.1844444444444,20.88,11.1166666666666,157,"No"
"125","09/06/2021",11,10.995,11.185,20.93,11.15,158,"No"
"126","09/06/2021",11,10.995,11.1855555555556,21.02,11.1833333333333,158,"No"
"127","09/06/2021",11,10.995,11.1861111111111,21.12,11.2166666666667,160,"Yes"
"128","09/06/2021",11,10.995,11.1872222222222,21.31,11.2833333333333,165,"Yes"
"129","09/06/2021",11,10.995,11.1883333333333,21.49,11.3499999999999,170,"Yes"
"130","09/06/2021",11,10.995,11.1894444444444,21.67,11.4166666666666,174,"No"
"131","09/06/2021",11,10.995,11.1894444444444,21.69,11.4166666666666,175,"Yes"
"132","09/06/2021",11,10.995,11.1905555555556,21.88,11.4833333333333,180,"Yes"
"133","09/06/2021",11,10.995,11.1916666666667,22.08,11.5499999999999,185,"Yes"
"134","09/06/2021",11,10.995,11.1927777777778,22.3,11.6166666666666,190,"Yes"
"135","09/06/2021",11,10.995,11.1941666666667,22.53,11.6999999999999,195,"Yes"
"136","09/06/2021",11,10.995,11.1952777777778,22.78,11.7666666666666,200,"Yes"
"137","09/06/2021",11,10.995,11.1966666666667,23.07,11.85,205,"Yes"
"138","09/06/2021",11,10.995,11.1980555555556,23.35,11.9333333333333,210,"Yes"
"139","09/06/2021",11,10.995,11.1991666666667,23.58,12,215,"Yes"
"140","09/06/2021",11,10.995,11.2,23.78,12.0499999999999,220,"Yes"
"141","09/06/2021",11,10.995,11.2011111111111,23.99,12.1166666666666,225,"Yes"
"142","09/06/2021",11,10.995,11.2019444444444,24.22,12.1666666666667,230,"Yes"
"143","09/06/2021",11,10.995,11.2036111111111,24.57,12.2666666666667,235,"Yes"
"144","09/06/2021",11,10.995,11.2052777777778,25.01,12.3666666666666,240,"Yes"
"145","09/06/2021",11,10.995,11.2072222222222,25.48,12.4833333333333,245,"Yes"
"146","09/06/2021",11,10.995,11.2091666666667,25.96,12.5999999999999,250,"Yes"
"147","09/06/2021",11,10.995,11.2113888888889,26.49,12.7333333333333,255,"Yes"
"148","09/06/2021",11,10.995,11.2122222222222,26.72,12.7833333333333,256,"No"
"149","09/06/2021",11,10.995,11.2138888888889,27.18,12.8833333333333,260,"Yes"
"150","09/06/2021",11,10.995,11.2158333333333,27.7,13,265,"Yes"
"151","09/06/2021",11,10.995,11.2183333333333,28.33,13.15,270,"Yes"
"152","09/06/2021",11,10.995,11.2194444444444,28.67,13.2166666666667,269,"No"
"153","09/06/2021",11,10.995,11.22,28.73,13.25,269,"No"
"154","09/06/2021",11,10.995,11.2222222222222,29.44,13.3833333333332,269,"No"
"155","09/06/2021",11,10.995,11.2227777777778,29.49,13.4166666666666,269,"No"
"156","09/06/2021",11,10.995,11.2322222222222,32.05,13.9833333333333,269,"No"
"157","09/06/2021",11,10.995,11.2327777777778,32.26,14.0166666666667,270,"No"
"158","09/06/2021",11,10.995,11.2338888888889,32.6,14.0833333333332,271,"No"
"159","09/06/2021",11,10.995,11.2344444444444,32.74,14.1166666666666,270,"No"
"160","09/06/2021",11,10.995,11.235,32.77,14.1499999999999,269,"No"
"161","09/06/2021",11,10.995,11.2394444444444,34.04,14.4166666666666,270,"No"
"162","09/06/2021",11,10.995,11.24,34.12,14.45,270,"No"
"163","09/06/2021",11,10.995,11.2422222222222,34.81,14.5833333333333,270,"No"
"164","09/06/2021",11,10.995,11.2427777777778,34.89,14.6166666666667,270,"No"
"165","09/06/2021",11,10.995,11.2444444444444,35.34,14.7166666666666,270,"No"
"166","09/06/2021",11,10.995,11.2486111111111,36.48,14.9666666666667,265,"Yes"
"167","09/06/2021",11,10.995,11.2544444444444,38.13,15.3166666666667,267,"No"
"168","09/06/2021",11,10.995,11.2616666666667,40.01,15.75,267,"No"
"169","09/06/2021",11,10.995,11.2622222222222,40.05,15.7833333333333,267,"No"
"170","09/06/2021",11,10.995,11.2672222222222,41.38,16.0833333333332,270,"Yes"
"171","09/06/2021",11,10.995,11.2694444444444,42.04,16.2166666666666,270,"No"
"172","09/06/2021",11,10.995,11.275,43.57,16.55,271,"No"
"173","09/06/2021",11,10.995,11.2755555555556,43.66,16.5833333333333,271,"No"
"174","09/06/2021",11,10.995,11.2794444444444,44.73,16.8166666666666,265,"Yes"
