"","Jour.circulation","Depart.theo.SAT","Depart.real.SAT","Heure.franchissement","CumDist","Duration","Vitesse","Interpolated"
"1","08/07/2021",11.8666666666667,11.8855555555556,11.8883333333333,0,0,0,"Yes"
"2","08/07/2021",11.8666666666667,11.8855555555556,11.8911111111111,0.01,0.166666666666693,7,"No"
"3","08/07/2021",11.8666666666667,11.8855555555556,11.8911111111111,0.01,0.166666666666693,7,"No"
"4","08/07/2021",11.8666666666667,11.8855555555556,11.8922222222222,0.02,0.233333333333263,7,"No"
"5","08/07/2021",11.8666666666667,11.8855555555556,11.8936111111111,0.03,0.316666666666663,10,"Yes"
"6","08/07/2021",11.8666666666667,11.8855555555556,11.8944444444444,0.04,0.366666666666617,13,"Yes"
"7","08/07/2021",11.8666666666667,11.8855555555556,11.8955555555556,0.05,0.433333333333294,13,"No"
"8","08/07/2021",11.8666666666667,11.8855555555556,11.8969444444444,0.07,0.516666666666694,18,"Yes"
"9","08/07/2021",11.8666666666667,11.8855555555556,11.8975,0.08,0.550000000000033,20,"Yes"
"10","08/07/2021",11.8666666666667,11.8855555555556,11.8983333333333,0.1,0.599999999999987,23,"Yes"
"11","08/07/2021",11.8666666666667,11.8855555555556,11.8997222222222,0.13,0.68333333333328,25,"Yes"
"12","08/07/2021",11.8666666666667,11.8855555555556,11.9016666666667,0.18,0.800000000000018,27,"No"
"13","08/07/2021",11.8666666666667,11.8855555555556,11.9038888888889,0.25,0.933333333333266,27,"No"
"14","08/07/2021",11.8666666666667,11.8855555555556,11.9044444444444,0.27,0.966666666666605,26,"No"
"15","08/07/2021",11.8666666666667,11.8855555555556,11.9072222222222,0.33,1.1333333333333,26,"No"
"16","08/07/2021",11.8666666666667,11.8855555555556,11.9077777777778,0.35,1.16666666666664,25,"No"
"17","08/07/2021",11.8666666666667,11.8855555555556,11.9111111111111,0.44,1.36666666666667,25,"No"
"18","08/07/2021",11.8666666666667,11.8855555555556,11.9116666666667,0.45,1.40000000000001,25,"No"
"19","08/07/2021",11.8666666666667,11.8855555555556,11.9127777777778,0.48,1.46666666666668,24,"No"
"20","08/07/2021",11.8666666666667,11.8855555555556,11.9138888888889,0.5,1.53333333333336,24,"No"
"21","08/07/2021",11.8666666666667,11.8855555555556,11.9188888888889,0.63,1.8333333333333,27,"No"
"22","08/07/2021",11.8666666666667,11.8855555555556,11.9211111111111,0.68,1.96666666666665,25,"No"
"23","08/07/2021",11.8666666666667,11.8855555555556,11.9241666666667,0.76,2.14999999999996,28,"Yes"
"24","08/07/2021",11.8666666666667,11.8855555555556,11.9244444444444,0.77,2.16666666666669,28,"No"
"25","08/07/2021",11.8666666666667,11.8855555555556,11.925,0.79,2.20000000000002,30,"Yes"
"26","08/07/2021",11.8666666666667,11.8855555555556,11.9255555555556,0.81,2.23333333333336,32,"No"
"27","08/07/2021",11.8666666666667,11.8855555555556,11.9261111111111,0.83,2.2666666666667,35,"Yes"
"28","08/07/2021",11.8666666666667,11.8855555555556,11.9269444444444,0.86,2.31666666666666,38,"Yes"
"29","08/07/2021",11.8666666666667,11.8855555555556,11.9275,0.88,2.34999999999999,40,"Yes"
"30","08/07/2021",11.8666666666667,11.8855555555556,11.9283333333333,0.91,2.39999999999995,43,"Yes"
"31","08/07/2021",11.8666666666667,11.8855555555556,11.9286111111111,0.93,2.41666666666667,45,"Yes"
"32","08/07/2021",11.8666666666667,11.8855555555556,11.9297222222222,0.98,2.48333333333335,50,"Yes"
"33","08/07/2021",11.8666666666667,11.8855555555556,11.9308333333333,1.04,2.55000000000003,55,"Yes"
"34","08/07/2021",11.8666666666667,11.8855555555556,11.9319444444444,1.1,2.6166666666666,60,"Yes"
"35","08/07/2021",11.8666666666667,11.8855555555556,11.9333333333333,1.19,2.7,65,"Yes"
"36","08/07/2021",11.8666666666667,11.8855555555556,11.9344444444444,1.26,2.76666666666667,68,"No"
"37","08/07/2021",11.8666666666667,11.8855555555556,11.935,1.29,2.80000000000001,70,"Yes"
